MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}#tau_{2}},#Delta #eta_{b_{1}#tau_{2}},#Delta #phi_{b_{1}#tau_{2}},#Delta pT_{b_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{2}}(GeV),#Delta #vec{p}_{b_{1}#tau_{2}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}#tau_{2}},#Delta #eta_{b_{2}#tau_{2}},#Delta #phi_{b_{2}#tau_{2}},#Delta pT_{b_{2}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{2}}(GeV),#Delta #vec{p}_{b_{2}#tau_{2}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}#tau_{2}},#Delta #eta_{#tau_{1}#tau_{2}},#Delta #phi_{#tau_{1}#tau_{2}},#Delta pT_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{p}_{#tau_{1}#tau_{2}}(GeV),pT_{#tau_{2}}(GeV),#eta_{#tau_{2}},#phi_{#tau_{2}},Energy_{#tau_{2}}(GeV),Mass_{#tau_{2}}(GeV),Q_{#tau_{1}}Q_{#tau_{2}},sT(GeV)
14.481775283813478,-0.2573868036270141,0,63.458694458007805,-1.0876011848449705,2.9160966873168945,104.89197071223532,3.3262851238254063,1.8870079007799774,0.3965848684310922,1.844862937927246,6.847938537597642,95.79333546812978,101.98605059296267,1.6039221194584858,0.6867989301681521,-1.4494389931308191,34.71698951721191,66.41902862297763,66.4289486407924,2.8466943998603798,0.7327156066894549,2.7507811337709427,36.65714073181152,88.82811375162136,88.87507483875677,56.61075592041016,-1.4841860532760627,1.0712337493896484,131.4980631807884,7.534286499023679,3.002939899113118,0.2902140617370599,2.988883376121521,27.869050979614265,85.13032552835439,92.48585414369754,0.9662668631195059,0.3361307382583627,0.9059181958436966,29.809202194213878,45.28706641197972,59.04450293221442,28.7417049407959,-1.7744001150131226,-1.9176496267318726,87.33368689600684,5.207341670989881,2.083471210128086,0.045916676521302824,-2.0829651802778244,1.940151214599613,47.95238281918625,47.98397086165031,26.801553726196286,-1.8203167915344254,0.16531555354595187,85.21199026006856,7.232667446136522,-1.0,190.09448432922363
126.78182983398439,-1.1843916177749634,2,53.89935302734376,-0.5567928552627563,3.0377323627471924,63.51164146208052,11.442720413208027,2.9079882069691547,1.6848837137222286,2.370139718055725,13.900993347167976,87.15567323719272,177.35536884836847,3.1748585137682777,1.231101870536804,-2.926450882350103,-7.998123168945298,115.13070617554598,187.67525878033007,1.4724484713741697,-1.0065538585186005,-1.0746877829181116,27.20738410949708,47.41264123347824,64.6831834666512,39.99835968017578,-2.241676568984985,0.6675926446914673,190.38022675187727,5.5380444526675445,1.085949849964886,-0.4537818431854246,0.9865947067737579,-21.899116516113274,51.963404094954036,52.337987372882175,3.9115356627952047,-2.691437572240829,2.8383578062057495,13.306390762329105,65.95588956282886,209.13521486380253,61.897476196289055,-1.7878947257995603,-0.3190020620822907,190.32552399398276,8.072413444518986,2.9045016333602653,-2.237655729055404,1.8517630994319916,35.20550727844238,73.89180608456225,205.92576847843628,26.691968917846676,0.44976100325584406,-2.1707651615142822,29.44073343838948,0.4378235638142758,1.0,309.26898765563965
33.303958892822266,-0.5261853337287903,2,244.22882080078125,-1.1426988840103147,-2.415196180343628,422.2147758788912,18.606029510497656,4.2887224111241276,-2.931774020195007,-3.130150318145752,204.50542449951172,283.94998047100535,540.102355230113,1.9917793246186806,-0.2484479546546936,-1.9762232899665833,53.217559814453125,364.5983237979787,394.02081619180024,3.0796296398272145,-1.1726626753807066,-2.8476272523403168,219.83453369140625,267.6699924184053,436.37369693870903,39.72339630126953,1.7890751361846922,0.714954137802124,122.26752984381409,4.8849625587465,2.9209221763632227,2.6833260655403133,1.1539270281791687,-151.2878646850586,178.65833552476238,357.8294723404055,1.7816542891836447,1.7591113448143003,0.2825230658054352,15.329109191894531,17.658291831559364,116.15062519257641,191.01126098632812,-0.8942509293556211,-0.4389728903770446,272.63020703675517,3.071994781496509,1.2702431718562022,-0.924214720726013,-0.8714039623737335,166.61697387695312,176.2984485161521,263.0561858400833,24.394287109375,0.029963791370391818,0.43243107199668884,24.815536381324247,4.493902683258057,-1.0,532.6617240905762
9.326078414916992,2.4095189571380615,0,43.73044967651367,-1.7464307546615592,-2.105259656906128,129.3702293287878,6.815605640411627,3.345111719270955,-3.1777098178863517,-1.044955849647522,0.36298370361328125,43.46552404919516,211.61937186407,3.310791982377579,-2.6586265563964835,1.9730809370623987,1.8089065551757812,71.45124418383683,180.1120961827395,3.3433711202884946,-1.1787843704223624,3.128673497830526,19.063461303710938,68.39612192580202,126.82199247827015,43.36746597290039,1.4312790632247925,-1.060303807258606,96.70542418382371,12.39143180847168,3.062350972421891,0.5190832614898682,3.0180367867099207,1.4459228515625,85.12635434858717,94.82394923898676,2.906188103277451,1.9989254474639893,-2.109555959701538,18.700477600097656,59.8908090915431,116.82860563766405,41.92154312133789,0.9121958017349243,2.2048447132110596,60.705829029060496,3.471329450607292,1.8775854339793179,1.479842185974121,1.1555925607681274,17.254554748535156,39.13605260613385,70.41321416702088,24.666988372802734,-0.5676463842391968,1.0492521524429321,28.997116625620386,3.7853391170501633,-1.0,163.01252555847168
16.586959838867188,-2.214639663696289,0,66.6416244506836,-1.6127121448516843,-2.811096668243408,173.93001951876633,6.906710624695021,1.2483913797383097,-1.1311775445938108,0.5281272570239466,10.448104858398445,33.60968924297838,136.59062194900864,3.742639487446421,-2.467975616455078,-2.813618078129366,-10.110710144042969,141.47984182924156,273.8327181091257,3.284182726865906,-1.2717356681823728,-3.0279604643583298,19.558937072753906,113.54623843246218,183.4922376304535,56.19351959228515,-0.48153460025787354,2.9439613819122314,63.35239729119799,8.077540397644015,3.2309593302865833,-1.336798071861267,2.9414399720262736,-20.558815002441413,132.29661121831273,167.08939095642677,2.7307174567443355,-0.14055812358856196,2.72709758579731,9.110832214355462,101.08358398082197,101.76421089453493,76.75233459472656,0.8552634716033937,0.002521409885957837,107.38631319767107,13.159526824951241,1.2152911883074817,1.1962399482727053,-0.21434238622896373,29.669647216796875,32.33692283202869,95.92583135047359,47.08268737792969,-0.3409764766693116,0.21686379611492157,50.2379776492593,6.2607169151305975,1.0,263.2571258544922
37.81745147705078,0.35251423716545105,1,43.20478439331055,0.1133216992020607,0.8404633402824401,43.71883337142819,4.539714336395264,1.4240859306587355,-0.7420861944556234,-1.2154541611671448,1.7643013000488281,48.35439808701731,59.707368848456866,1.8639941537171778,-0.6666569337248802,1.7407017946243286,-0.2791328430175781,66.27853815895412,73.84225133697495,2.80641132986907,1.0853387489914894,-2.588046435509817,13.043199539184567,70.66414530463193,80.74280797817467,41.44048309326172,0.8554078936576841,2.055917501449585,58.028679632331354,7.443510055541992,2.9571181255296155,0.07542926073074319,2.9561559557914734,-2.0434341430664062,84.55983894418938,84.59593305632006,2.2854958926932842,1.827424943447113,-1.3725922743426722,11.278898239135739,46.2038728970115,87.31607910838851,43.483917236328125,0.7799786329269409,-0.9002384543418884,57.63988608760059,5.304080963134808,2.62475011389403,1.7519956827163696,1.9544370770454407,13.322332382202145,61.50115017879524,94.4015591380236,30.16158485412598,-0.9720170497894288,-2.854675531387329,46.27363077996428,8.050406455993652,-1.0,196.10822105407715
96.2688980102539,2.6957483291625977,1,190.67143249511716,-2.404420614242556,-1.1588168144226074,1064.2149495927574,9.905839920052577,5.041110075216615,-4.861739635467532,-1.3327709883451462,151.15572738647458,185.37542425548563,1289.2943249540342,2.996686246395062,-1.0723071098327661,2.798264805470602,66.48612976074216,310.4367605596574,884.341654118215,4.337025544786026,-4.288178563117983,-0.6490879654884338,167.8014163970947,173.00555604526593,1133.709223741273,39.51570510864258,2.457319021224976,0.17395417392253876,232.49837226979471,8.706261634827026,4.357929140567901,3.7894325256347656,-2.152149513363838,-84.66959762573242,149.57669286472174,472.15352592987347,0.8924095357274353,0.5735610723495492,0.6836830228567123,16.645689010620114,26.14001510470045,157.64927265108986,124.185302734375,-1.3321135044097898,2.326103687286377,251.66388339725762,1.54278147220519,4.287630508514213,-3.2158714532852164,2.8358325362205505,101.31528663635254,146.1567935366315,326.8647598849645,22.870016098022464,1.8837579488754268,-0.5097288489341736,77.1562207515218,5.501216411590556,-1.0,473.51135444641113
94.79632568359374,1.065177321434021,0,103.93736267089844,1.011245012283325,-0.9808881282806396,162.48799959174247,15.285367965698242,1.3303631371374391,0.5763055980205534,1.1990571022033691,37.26899719238281,101.06272028631463,138.04710201260502,2.4361004550037175,0.06368327140808083,-2.435267925262451,28.009002685546875,169.04287361216794,173.88551945657943,2.2401603163690336,0.2643538713455198,2.2245078722583216,30.90477752685547,159.27725159122923,171.7277288669226,66.66836547851562,0.4349394142627716,-2.179945230484009,73.78433924170618,10.2114839553833,2.6980071221527333,-0.5126223266124725,2.648860279713766,-9.259994506835938,138.30946191420227,148.21965976290036,1.0718503447691892,-0.31195172667503357,1.0254507700549524,-6.364219665527344,68.75489188331673,74.9521053668508,75.92835998535156,0.9475617408752441,1.4543797969818115,112.77774292937394,5.50230598449707,1.635764997097664,0.20067059993743896,-1.6234095096588135,2.8957748413085938,108.08381512525901,110.59735025238473,73.03258514404297,0.7468911409378052,3.077789306640625,94.37513297928294,1.1749728918067277,-1.0,414.36299896240234
153.26364135742188,-2.7547764778137207,2,97.66071319580078,-2.460612297058105,3.1321253776550293,576.2026905128097,12.390577316284032,0.772239255848539,-0.6326991319656368,0.44277000427246094,58.77210998535156,64.70420654026918,454.52476352858736,1.4114532344411663,-1.4032590389251705,-0.15186936060060674,-60.11542510986328,62.99657770571054,373.3888416251124,3.2337304521440258,-1.3214693069458001,2.9513948410749435,-39.306419372558594,233.59750056472473,442.4033362731957,38.88860321044922,-1.8279131650924683,2.6893553733825684,124.20535892063772,5.431802749633957,0.9733234531593957,-0.7705599069595337,-0.5946393648730677,-118.88753509521484,127.43870079025609,151.46482923233359,2.6014616902357965,-0.6887701749801634,2.5086248368024826,-98.07852935791016,169.88674991218568,185.3807635033423,157.77613830566406,-1.0573532581329346,-2.99919056892395,254.71730924363663,10.470122337341612,3.1043418409798633,0.08178973197937034,3.1032642016755503,20.809005737304688,294.68941750745296,294.7891380422072,136.96713256835938,-1.139142990112305,0.18073053658008578,236.7491659460584,20.38477897644034,-1.0,584.5562286376953
13.594237327575684,2.6763317584991455,0,73.18175506591797,-0.036068260669708266,-0.3875381052494049,74.96975814367501,16.060049057006836,2.6444443999717793,-1.4084299206733697,2.2381714284420013,28.804973602294922,106.51235863490689,135.98536845556757,1.7368491526273486,-0.8543129563331605,-1.5122150480747223,21.548278808593757,87.05816761269175,100.27737993003184,1.3910988561760467,0.7312873005867004,1.1833743751049042,35.61379623413086,68.4802387637528,74.40725874103717,44.37678146362305,1.3723616600036614,-2.6257095336914062,93.26116157325342,4.542174816131567,2.592704288340028,0.5541169643402092,2.5327988306628626,-7.256694793701165,91.62228149140786,98.00042695886559,2.3855788837692073,2.13971722126007,-1.0547970533370972,6.8088226318359375,41.659299857789286,121.0374180833195,51.63347625732421,0.8182446956634523,1.1246769428253174,70.67321813798392,10.39484691619873,3.1273519969939745,1.5856002569198608,2.6955894231796265,14.065517425537102,87.04822904997813,117.46113101506829,37.56795883178711,-0.7673555612564087,-1.570912480354309,49.20873140393862,1.6180611848831132,-1.0,220.35420894622803
