MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}#tau_{2}},#Delta #eta_{b_{1}#tau_{2}},#Delta #phi_{b_{1}#tau_{2}},#Delta pT_{b_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{2}}(GeV),#Delta #vec{p}_{b_{1}#tau_{2}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}#tau_{2}},#Delta #eta_{b_{2}#tau_{2}},#Delta #phi_{b_{2}#tau_{2}},#Delta pT_{b_{2}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{2}}(GeV),#Delta #vec{p}_{b_{2}#tau_{2}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}#tau_{2}},#Delta #eta_{#tau_{1}#tau_{2}},#Delta #phi_{#tau_{1}#tau_{2}},#Delta pT_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{p}_{#tau_{1}#tau_{2}}(GeV),pT_{#tau_{2}}(GeV),#eta_{#tau_{2}},#phi_{#tau_{2}},Energy_{#tau_{2}}(GeV),Mass_{#tau_{2}}(GeV),Q_{#tau_{1}}Q_{#tau_{2}},sT(GeV)
79.75547028,-0.191218108,0,79.42926025,0.081296191,1.705878496,80.61044913,12.13459969,1.631878771,1.14097093,-1.166710615,29.74386215,75.32801731,102.5166065,3.398401549,-1.954061046,-2.780427758,34.2963829,122.6913857,204.2816306,2.562413387,-1.891208187,-1.728957478,54.20994186,87.04036159,119.8766017,49.6853981,-1.05967474,2.872589111,81.01195563,10.77924156,3.490459275,-3.095031977,-1.613717143,4.552520752,68.54233321,242.7478528,3.083866361,-3.032179117,-0.562246863,24.46607971,31.37473245,155.1696675,45.13287735,2.035357237,-1.796879053,175.7555768,4.662631512,1.053347156,0.062852859,1.05147028,19.91355896,39.28363645,89.93826967,25.21931839,1.972504377,-2.848349333,92.55584479,5.358142376,-1,279.2223244
26.29117584,1.595705152,3,91.72675323,-1.731511593,0.545885682,267.4605409,11.58876514,1.409189585,0.460302591,1.331892192,60.57244682,89.62095151,144.4403639,1.580476194,-1.064388394,1.16832459,20.99607086,91.29123675,220.0387979,0.9407166,0.563047409,0.753608212,61.21889305,72.54806328,124.5095694,31.15430641,-2.191814184,-0.78600651,141.234058,3.975154877,1.533439586,-1.524690986,-0.163567603,-39.57637596,40.31269269,95.82504911,0.587340497,0.102744818,-0.57828398,0.646446228,17.59264442,21.34328765,70.73068237,-0.667123199,-0.622438908,87.65371309,10.16238689,1.679445435,1.627435803,-0.414716378,40.22282219,44.538895,108.573262,30.50786018,-2.294559002,-0.20772253,152.8876598,3.032019854,1,250.410778
26.25699806,-1.072698832,2,54.92115402,-0.856360078,2.15913105,76.45836386,4.587309361,0.502964955,0.405096412,0.298111796,8.185283661,17.12969899,28.58807907,3.07798962,-0.892182451,-2.945849721,4.053943634,105.2828499,118.6991192,1.293183698,-0.0643695,1.291580677,28.3065052,54.02753486,61.62535605,46.73587036,-1.26145649,1.861019254,89.29103032,5.513290882,3.304514139,-1.297278862,3.03922379,-4.131340027,97.4754853,124.6581221,1.098807835,-0.469465911,0.993468881,20.12122154,39.17675939,65.53097422,50.86721039,0.035822373,-1.178204536,50.99281835,3.077767849,2.206895428,0.827812951,-2.04575491,24.25256157,67.33508975,71.88732759,26.61464882,-0.791990578,0.867550373,35.52373692,2.87525773,-1,205.3958817
71.41385651,-2.509941101,1,92.25414276,-0.201031551,2.134307384,96.60000222,21.72834969,2.198538679,-0.227654135,2.186720356,51.68126297,120.3401999,121.9503316,3.408292962,-1.961135969,-2.78754491,55.2906723,127.5703374,177.1587632,1.565217231,0.845043913,1.317499816,65.80973625,89.37236339,90.51235151,40.57287979,0.026622584,-0.052412972,40.97980753,5.658536911,2.172148922,-1.733481834,1.308920041,3.609409332,47.28556453,113.4949785,1.380661236,1.072698047,-0.86922054,14.12847328,30.99169609,46.05820612,36.96347046,1.760104418,-1.361333013,110.69913,4.327735424,3.552315008,2.806179881,-2.178140581,10.51906395,56.40279175,148.3847716,26.44440651,-1.046075463,0.816807568,42.66237779,5.687318325,1,267.648756
4.871151924,-2.19217968,0,40.30117035,1.145898581,-0.361993194,69.97937575,5.204186916,2.478261954,-0.614170194,-2.400953412,0.288990021,74.86911968,93.42242248,4.211519067,3.072457433,-2.880433679,-31.7313385,111.4539475,319.1051558,3.111900793,3.025829673,0.726829648,16.05954742,27.41709573,137.3159441,40.01218033,1.760068774,2.038960218,119.8085048,4.228754997,3.71767731,3.686627626,-0.479480267,-32.02032852,40.9306744,357.239237,4.799231803,3.639999866,3.12778306,15.7705574,64.25236384,200.9766515,72.03250885,-1.926558852,2.518440485,252.5299145,1.064975858,2.676328192,-0.04662776,-2.675921981,47.79088593,94.32307815,189.5867398,24.24162292,-1.879931092,-1.088822842,81.28795981,1.274568439,-1,181.4586344
11.81616402,2.245685339,1,151.6086273,0.21583353,-0.521538258,156.9148277,23.44382858,0.812538626,0.561412707,0.587396622,71.88768768,96.01836605,113.7985017,3.308572953,2.195873961,-2.47483182,-81.62324524,364.6313954,935.5157646,3.461051385,2.190782651,2.679430548,125.8379955,175.0532163,214.5470917,79.72093964,-0.345579177,-1.108934879,85.31457256,11.55212688,3.47112469,1.634461254,-3.062228441,-153.5109329,312.7657428,859.3863644,2.651688588,1.629369944,2.092033927,53.95030785,95.21347,114.1500134,233.2318726,-1.980040431,1.953293562,860.8607318,13.56650162,1.12893442,-0.00509131,-1.128922939,207.4612408,223.4292272,770.5884302,25.77063179,-1.974949121,3.082216501,94.7971975,5.406128407,1,502.1482353
25.1568203,1.580207944,0,111.0997543,2.351912498,-0.380535871,588.8969968,5.115738869,2.224827512,0.752028823,2.093874425,23.06266785,172.8171304,407.6339337,3.078893043,1.448880613,-2.716675788,48.36244202,170.2341496,541.1017179,2.179618969,1.765463531,-1.278232127,70.89089203,106.6918692,563.5359332,88.03708649,1.599883676,-2.474410295,227.5983288,17.96588135,1.62918892,0.69685179,1.472635094,25.29977417,102.9752846,177.3871927,3.082438876,1.013434708,2.911078755,47.82822418,127.5137557,223.9938652,62.73731232,0.903031886,2.336139917,90.1072066,0.799703836,1.472869617,0.316582918,1.438443661,22.52845001,69.90655308,80.40190856,40.2088623,0.586448967,0.897696257,47.3236792,-6.74E-07,-1,327.2398357
74.93935394,-2.03749609,1,76.65498352,2.141771793,0.31807816,331.3180064,17.76757622,0.934786489,-0.039938927,-0.9339329,25.69251633,61.86209247,116.665036,2.737939952,2.023193151,1.844723463,34.60441589,96.89262131,331.3246387,2.003168317,0.646646023,1.895925164,51.25472832,88.1195731,282.1578402,50.96246719,2.18171072,1.252011061,228.8791355,9.634613991,3.460844573,2.063132077,2.778656363,8.911899567,91.49987819,236.3567432,2.911957342,0.686584949,2.829858065,25.56221199,75.5412946,185.2349415,42.05056763,0.118578643,-1.526645303,42.35393286,0.790860176,1.377499042,-1.376547128,0.051201701,16.65031242,16.7341694,51.58534197,25.4002552,1.495125771,-1.577847004,59.62810105,4.072086334,-1,270.0076275
16.45242882,-1.248282671,1,58.80262375,-1.431740403,2.443282604,130.3042251,7.345676422,0.640192411,0.486791253,-0.415789127,4.265346527,23.7627562,69.83915469,4.32565505,-3.387993097,2.689385504,-19.24409103,133.4359133,408.9190596,3.218889683,-2.405475795,2.138910234,1.014888763,102.2437684,208.4415984,54.53727722,-1.918531656,2.859071732,189.9208183,8.533925056,4.965487212,-3.87478435,3.105174631,-23.50943756,132.5627034,471.2373466,3.858976225,-2.892267048,2.554699361,-3.250457764,107.5275217,269.6792318,78.04671478,1.956252694,-0.246102899,281.6693752,9.148287773,1.126216352,0.982517302,-0.55047527,20.2589798,41.74851946,209.1026814,57.78773499,0.973735392,0.30437237,87.57977099,5.320669651,-1,265.6267796
105.7414551,1.070816755,2,98.11250305,-0.215759307,-1.572951555,102.9124534,22.57874489,2.565680253,1.987991542,-1.621913929,57.46223831,108.1021476,193.5494741,1.639269105,0.182848781,-1.629039448,64.91566086,105.3910706,105.6754588,0.667585153,0.026478454,-0.667059839,74.72639084,81.0413473,82.53155613,40.65026474,-2.203750849,0.048962373,186.4707899,6.203309536,1.805156824,-1.80514276,-0.007125519,7.453422546,7.458017401,168.4596948,2.181577393,-1.961513087,0.95485409,17.26415253,33.18009008,179.2572394,33.19684219,-0.398608088,0.056087893,36.38982079,6.133220196,0.974605791,-0.156370327,0.961979609,9.81072998,27.58552971,28.68488151,23.38611221,-0.242237762,-0.905891716,24.40155572,3.975023508,1,301.0871773
13.92239952,1.177632332,1,100.3336487,0.527066231,-1.900012493,114.9507064,9.028997421,1.582174472,-0.496797204,1.502154652,65.9416008,103.8089836,104.7051152,2.394121497,0.900817961,2.218185012,50.65490341,136.1878009,155.1699559,1.400507184,0.670868471,-1.229372144,67.36200714,94.54431911,112.041926,34.39204788,1.023863435,2.881018162,54.58176042,7.604607105,1.570359075,1.397615165,0.716030359,-15.28669739,32.75462648,68.97223084,2.970636593,1.167665675,-2.731526796,1.420406342,65.95334253,80.67069041,49.67874527,-0.37375173,2.164987803,53.26235227,2.791573524,2.844936517,-0.229949489,2.835628152,16.70710373,81.72478029,82.95698829,32.97164154,-0.14380224,-0.670640349,33.47884176,3.326781511,1,231.2984829
36.69717789,1.18147409,3,280.829895,-0.440169007,-2.063964844,308.8500071,15.17027283,2.576036046,-2.574373633,-0.092531681,172.7307587,173.4809893,603.456933,3.197379321,1.012797683,-3.032733977,125.2050171,435.8616489,474.2307508,3.285698475,-2.403880626,-2.239904553,211.8782196,328.0881685,493.3681891,108.0991364,2.134204626,-1.971433163,463.2041346,8.149128914,4.638166404,3.587171316,-2.940202296,-47.52574158,262.431617,808.6203399,2.154130478,0.170493007,-2.147372872,39.14746094,156.7371729,261.6528841,155.6248779,-1.45296669,0.968769133,351.1794391,13.82170582,3.507459075,-3.416678309,0.792829424,86.67320251,117.9460541,567.7245664,68.95167542,1.963711619,0.175939709,250.921925,14.48313904,1,650.2027626
73.22065735,-0.502248943,0,85.71246338,0.451464742,2.6404984,96.0549421,16.6731739,0.881987251,0.544989005,-0.693461243,29.98390961,55.72677823,71.7806818,2.797224247,0.919178069,2.641888561,-1.513893127,167.5693174,186.6999066,1.357017015,0.246286884,1.334480405,33.21208954,89.41947549,94.05907338,55.72855377,-0.093524262,-2.949225664,56.75567771,9.396345139,2.971489796,0.374189064,-2.947835503,-31.49780273,142.3172013,147.0686796,2.049822013,-0.298702121,2.027941648,3.228179932,91.89538899,93.28943278,87.22635651,-0.467713326,-0.001390161,97.23340761,7.519851208,1.470407642,-0.672891185,-1.307408156,34.72598267,89.33192951,103.9468237,52.50037384,0.205177858,1.306017995,53.76513452,4.090093613,-1,354.3884048
10.48336315,1.299131036,0,66.32408142,-0.568429232,1.852095366,77.97458866,9.999452591,2.935950401,0.265000999,-2.923966352,27.27627182,104.7905636,104.8431332,2.842606454,-1.460723042,-2.438585583,37.01519775,90.68560951,114.2711703,1.389034357,-1.349811733,0.32775712,41.51476669,43.57363514,75.1135418,39.0478096,-0.833430231,-1.50712359,54.0234929,8.101226807,1.792684567,-1.725724041,0.485380769,9.738925934,18.95310331,68.86685486,3.434731578,-1.614812732,-3.031461835,14.23849487,63.76515062,86.10562399,29.30888367,0.892293811,-1.992504358,42.52585997,7.974063873,2.768565201,0.11091131,2.766342703,4.499568939,53.17504838,53.82570943,24.80931473,0.781382501,1.524338245,33.08884372,4.536670685,1,169.9734526
44.12016678,-0.540901482,2,211.7341766,2.146587133,2.616545916,918.6716951,31.501194,3.815648571,2.993488371,-2.366051857,110.1556091,293.0261534,1032.521952,1.81755807,0.533126354,1.737611473,147.6870117,231.1640073,774.3103316,2.84008692,1.912762389,-2.099388901,149.5774498,248.9361218,913.2976175,101.5785675,-0.846901238,-1.300587535,140.5809821,9.831114769,3.286897824,-2.460362017,-2.179521978,37.53140259,147.8532789,291.3706221,1.113138707,-1.080725983,0.266662955,39.42184067,44.72578179,119.9990099,64.04716492,1.613460779,0.878934443,167.5143828,11.15816879,2.808418828,1.379636034,2.446184933,1.89043808,118.6532936,183.3020908,62.15672684,0.233824745,-1.56725049,64.87229153,11.39504051,-1,483.6368027
6.199664116,1.902406096,2,75.39650726,2.120630264,2.853240013,318.8681811,7.084323406,2.273099078,0.054859877,2.272436976,42.20531464,100.0843355,206.7284952,2.25416575,1.222677588,1.893758893,19.34537888,107.2794169,274.227209,0.656883822,0.652540326,0.075415373,49.87355614,49.9831078,262.0983821,33.19119263,2.065770388,0.580803037,133.3244775,8.312722206,1.227678826,1.167817712,-0.378678083,-22.85993576,28.0389094,76.78818901,2.276867551,0.597680449,-2.197021604,7.668241501,52.40299988,92.64641706,56.05112839,0.897952676,0.95948112,80.72036969,9.076227188,1.905631039,-0.570137262,-1.81834352,30.52817726,67.03891047,67.21892556,25.52295113,1.468089938,2.77782464,58.58040336,5.339597225,1,196.3614435
119.8957825,-1.802254558,1,48.75806808,-1.659028292,0.628676593,133.2131523,11.30842113,2.758557513,0.74141717,-2.657054786,5.982028961,88.87254631,141.7868541,2.631157192,-0.899119556,2.472766101,-58.8430748,148.9547479,152.6941502,2.453425381,-1.56742432,1.887452543,-18.68447495,94.73004151,150.7483184,42.77603912,-2.400445461,-2.997453928,237.9103688,6.965745449,2.005395281,-1.640536726,-1.15336442,-64.82510376,98.36541244,174.4413401,2.890285476,-2.308841489,-1.738677979,-24.66650391,85.6877723,243.3294507,107.6011429,-0.759908736,-1.844089508,140.3554284,6.750456333,0.888382361,-0.668304764,-0.585313559,40.15859985,63.47199794,105.0289966,67.44254303,-0.091603972,-1.258775949,68.41252278,9.669645309,1,386.4735756
18.95502281,0.713513255,0,43.0270195,0.656289101,0.38977766,53.61415483,10.22228909,2.789230876,0.186107397,-2.783015076,3.560470581,81.17374346,81.92396378,2.521962688,1.059343547,2.288686752,-5.09336853,83.01086674,97.02706303,2.411984216,2.210314155,-0.965494275,5.242980957,37.79997275,121.70289,39.46654892,0.470181704,-3.11039257,44.023745,3.163118124,1.493396663,0.87323615,-1.211483479,-8.653839111,50.37442885,63.81264099,2.720440196,2.024206758,1.817520801,1.682510376,60.93958633,121.0762091,48.12038803,-0.403054446,-1.898909092,52.24923394,4.174083233,3.240308669,1.150970608,3.02900428,10.33634949,85.77031713,107.8899515,37.78403854,-1.554025054,1.355271935,93.58843979,6.508393288,-1,187.3530178
62.33306122,-2.888937712,2,103.0146713,0.604377627,1.569388866,122.5153735,5.11417532,1.738214805,-1.425339341,-0.99488616,23.55097198,89.50093382,247.8225888,2.015182143,0.736094147,1.875932962,-9.041885376,173.5066378,191.44966,2.729784129,-0.143706322,2.725998878,64.44612503,139.1739801,143.3863413,79.46369934,2.029716969,2.564275026,307.8838497,11.84783936,3.593521553,2.161433488,2.870819122,-32.59285736,189.8186766,365.2217105,2.864954775,1.281633019,-2.562300269,40.89515305,113.7170541,288.9170631,112.0565567,-0.13171652,-0.306544095,115.267219,22.59974289,1.223380941,-0.879800469,0.850065917,73.48801041,91.32319091,102.4449145,38.5685463,0.748083949,-1.156610012,50.3907313,7.202239037,1,395.4365349
24.16859627,0.681881487,1,79.46721649,0.988730431,-0.410691619,121.7002193,5.416520596,1.443505612,-0.866554618,-1.154465914,44.1255188,72.74967031,74.99196814,2.767750745,-0.034621358,2.7675342,5.02772522,151.2256118,151.2366373,1.798011056,1.56276077,0.889169574,48.99069977,64.74570379,128.0584489,35.34169769,1.855285048,0.743774295,115.9304592,6.593571663,2.5034593,0.83193326,-2.361185193,-39.09779358,102.6125413,104.5486717,3.174589621,2.429315388,2.043635488,4.865180969,56.20411792,140.4245325,74.43949127,1.023351789,3.104959488,116.9963518,3.61499238,2.465741944,1.597382128,-1.878364627,43.96297455,88.56461395,140.1801101,30.47651672,-0.57403034,-1.299861193,36.08780598,5.685740471,-1,243.8935184
35.04021835,-2.214090347,0,83.21376038,0.534295976,-0.083414882,96.68505329,15.85237694,1.240550521,0.012964368,-1.240482777,16.96455383,87.96259734,88.58503924,3.291863488,-1.456364214,2.952180296,8.717079163,157.0058611,271.0746836,2.946515092,1.685742795,2.416655213,58.08489609,103.3754736,132.1805036,66.24920654,0.521331608,1.157067895,75.92961534,8.451519012,2.555231827,-1.469328582,-2.090522234,-8.24747467,121.8232968,261.561444,3.113569042,1.672778428,-2.626047317,41.12034225,88.97860541,114.3909211,74.49668121,1.990660191,-3.035595179,277.7613683,0.943347871,3.187416442,3.14210701,-0.535525084,49.36781693,54.41822401,308.1913096,25.12886429,-1.151446819,-2.500070095,44.13976606,6.137646198,1,284.1287308
10.51120663,-2.988945007,0,65.66065979,-1.051137209,-0.693610966,105.6076012,6.620253563,2.126601161,-1.940854371,-0.8692047,35.02062607,51.5083191,124.5967579,2.526433395,-0.866280407,2.373272836,-52.734375,171.7812617,182.1030992,1.595199861,0.291220188,-1.568391979,15.04439545,82.80909846,83.1775997,30.64003372,0.889717162,0.175593734,43.95624397,5.672367573,3.224998132,1.074573964,-3.040707771,-87.75500107,148.9112549,158.0664646,2.339021096,2.232074559,-0.699187279,-19.97623062,33.56831218,125.832533,118.3950348,-0.184856802,-3.066883802,123.262709,26.30261421,2.611996524,1.157500595,2.341520492,67.77877045,157.8895141,172.0126671,50.61626434,-1.342357397,0.874781013,103.7219794,6.900303841,-1,275.8231993
21.94259071,-2.429563284,0,80.83667755,-1.743951797,-0.864478886,238.4884402,10.54428482,3.38231235,-1.450735122,3.055389408,21.44674301,140.099427,249.5050002,1.925901534,-0.735879898,-1.779768944,23.13647079,108.6238643,189.7581417,1.788346941,-0.771783233,1.61323756,56.32175446,85.46175401,214.1467127,59.38993454,-0.293216676,2.363317013,62.48074171,8.039663315,1.614868432,0.714855224,1.448026955,1.689727783,77.57045366,92.76032363,1.593981688,0.678951889,-1.442151848,34.87501144,61.27463546,62.10201668,57.70020676,-1.008071899,0.915290058,89.82700291,6.571164131,2.8904018,-0.035903335,-2.890178804,33.18528366,81.67244029,91.27943665,24.5149231,-0.972168565,-2.477716446,37.18704013,3.289884567,-1,244.3843327
84.60285187,-1.15116179,2,79.45241547,-1.068133593,-1.196982145,130.0313288,14.20688248,2.735978618,-0.137920201,2.73250014,29.64593124,126.7074449,135.7232282,3.153130318,-1.291949973,-2.876299024,12.28057861,145.3452781,186.6542144,0.759718911,0.73570025,-0.189520359,49.53326416,50.38522951,52.17922823,49.80648422,-0.930213392,2.353703022,73.70499319,10.49102974,1.336630609,-1.154029772,0.674386144,-17.36535263,42.02761389,80.33743513,3.04982237,0.87362045,-2.922020499,19.88733292,79.27560329,86.68922049,67.17183685,0.22381638,1.679316878,69.03575764,4.904571056,3.366028077,2.027650222,2.686778665,37.25268555,94.9634346,140.4973493,29.91915131,-1.803833842,-1.007461786,93.44730221,5.04299736,1,310.9527397
8.009346008,2.876704693,0,110.0139542,-1.382688403,2.447206736,233.1240645,6.357988834,2.152078095,-0.233626127,2.139359474,57.23962021,145.3969082,195.399359,2.945193893,-0.44363445,-2.911589865,13.7233429,204.9478961,228.53848,2.877628077,-0.456689239,2.841157913,76.57831192,142.2963862,221.5827,52.77433395,-1.149062276,0.307847261,91.72783784,4.433343887,1.250003591,-0.210008323,1.232235968,-43.51627731,93.17437959,97.70730569,0.736395411,-0.223063111,0.701798439,19.33869171,34.75587158,52.47506131,96.29061127,-0.939053953,-0.924388707,142.7302834,14.81581402,0.530598153,-0.013054788,-0.530437529,62.85496902,69.53824639,97.77213917,33.43564224,-0.925999165,-0.393951178,48.82909806,0.647145092,-1,300.5238876
13.38807201,0.844908893,1,146.1542206,-1.756255627,-2.655860901,436.1080797,16.69610596,2.951698847,-1.377956271,2.610318486,113.1487312,175.4091583,434.7226854,2.068405606,0.529616117,-1.999452055,61.64521027,196.9021806,196.9034106,3.037104581,0.516778469,2.992815439,73.59376526,218.1783758,226.8297493,33.00548935,-0.378299356,1.01700592,35.97043879,6.405526161,2.537547911,1.907572389,1.673414767,-51.50352097,93.82212019,409.3558185,1.932957231,1.89473474,0.382496953,-39.55496597,43.71185805,338.5490244,84.50901031,-2.285871744,-0.656408846,419.9067511,7.5837183,1.290981645,-0.012837648,-1.290917814,11.94855499,94.96837351,113.8234423,72.56045532,-2.273034096,0.634508967,356.1505866,11.1883688,-1,349.6172476
38.39643097,1.920738339,0,87.69786835,1.979825377,-1.739553332,323.7894461,11.46634769,2.632290278,2.275266856,-1.323673993,52.26034546,86.17603584,333.4273318,2.107991651,0.201166749,2.098370973,23.57422638,132.1550056,183.3023271,3.711872671,2.690912008,-2.556754053,43.73842621,126.6972967,367.9383412,35.43752289,-0.295441478,-0.415879339,37.45234798,5.832564354,3.533838607,-2.074100107,-2.861140341,-28.68611908,98.66540978,218.6078741,1.301248372,0.415645152,-1.233080059,-8.52191925,46.43209755,51.96732067,64.12364197,1.778658628,2.445261002,195.3001393,2.716552734,2.974796083,2.489745259,1.628060281,20.16419983,79.79306611,232.5327815,43.95944214,-0.711086631,0.81720072,56.23426801,8.748210907,1,269.6149063
17.78289223,-2.934196472,1,37.38434601,-0.914294183,-0.156963766,54.48443649,6.212975025,0.744814089,0.074603677,0.741068363,4.626651764,25.76290375,25.79117926,3.018445866,0.511403263,-2.974807918,4.038669586,70.48502927,75.20358718,1.424808024,-1.380524635,-0.352462247,8.955692291,14.52146118,54.8426078,32.75769424,-0.98889786,-0.898032129,50.4475889,5.709356308,2.60420228,0.436799586,2.567309026,-0.587982178,63.39713658,69.07536863,1.820221855,-1.455128312,-1.09353061,4.329040527,32.0266284,60.79719258,33.34567642,-1.425697446,2.817844152,73.66836398,6.525074959,3.23358748,-1.891927898,2.622345671,4.917022705,59.71741093,99.11431774,28.42865372,0.466230452,0.195498481,32.12225341,5.905128479,-1,149.6992626
45.15083694,0.251148492,1,44.48205185,-0.369294614,1.193310738,48.63398792,10.21145439,1.103454097,0.77223435,0.788203686,5.575035095,32.43079862,49.88507729,3.106012023,-1.188536912,2.869615078,-56.98554611,144.8084339,181.5753269,1.788712234,-0.488273785,-1.720778942,8.902435303,60.97151352,64.50167215,38.90701675,-1.141528964,0.405107051,68.2102919,12.08170033,2.859527465,-1.960771263,2.081411391,-62.56058121,125.1723641,193.4154595,2.807823817,-1.260508135,-2.508982629,3.327400208,70.79901073,92.1287086,101.467598,0.819242299,-1.67630434,137.8394327,10.14562416,1.831914515,0.700263128,1.692791287,65.88798141,111.5358524,142.3808325,35.57961655,0.118979171,2.91408968,36.00949658,3.573478222,1,265.5871201
168.6499786,0.585467458,1,44.49161148,1.374373794,-2.299099445,93.91305118,8.170763969,2.259210364,-0.742902398,-2.133571535,9.712673187,69.57178052,91.92716356,3.194225462,1.404480821,-2.86888653,-59.6794014,147.506026,170.4628314,3.260506512,1.86197418,2.676556532,6.316135406,80.45561913,129.6462755,34.77893829,2.117276192,-0.16552791,146.6289124,4.050153255,2.26978916,2.147383219,-0.735314995,-69.39207458,81.77691071,166.9270135,2.992537321,2.604876578,-1.47305724,-3.396537781,49.06951888,169.0271324,104.1710129,-0.030107027,0.569787085,104.2190911,0.424031496,0.868080523,0.457493359,-0.737742245,65.9955368,80.14625704,81.77189184,38.17547607,-0.487600386,1.30752933,42.81213044,0.819060326,-1,390.2670174
23.48146057,-0.938936055,2,95.47646332,2.006826639,2.642547131,361.7470986,11.20715523,1.9648623,0.912595391,1.740072846,47.52666855,113.8308756,307.0369404,1.565111811,-0.084461451,1.562831163,47.23041916,106.6304635,189.3205091,2.984608658,0.751347184,2.888488576,52.72790909,137.2810323,311.6786765,47.94979477,1.094231248,0.902474284,79.83144722,5.568538666,1.012687988,-0.997056842,-0.177241683,-0.29624939,8.518914194,129.0021353,1.159680849,-0.161248207,1.148415729,5.20124054,49.45779209,49.74518974,48.24604416,2.09128809,1.079715967,198.3297283,5.112028122,1.567145063,0.835808635,1.325657412,5.497489929,56.16087479,135.5614848,42.74855423,1.255479455,-0.245941445,81.37484279,6.635725021,-1,257.902317
26.60896301,0.204930693,0,60.05595016,-0.852253914,1.126327634,83.43632296,6.019604206,2.366748507,0.559564233,-2.299649183,7.108356476,103.1783596,112.394626,3.229158678,-1.229507357,-2.98592991,23.01123047,96.82324638,120.6100885,2.638244622,-0.516155034,2.587260842,36.28471756,81.23691211,95.11273198,52.94759369,-1.411818147,-2.85720849,115.5250327,10.07945347,1.916183287,-1.78907159,-0.686280727,15.90287399,33.77875741,121.288861,1.762599389,-1.075719267,-1.396275282,29.17636108,54.14269265,108.5128081,37.0447197,0.377253443,-2.170927763,39.78489441,2.403328419,1.006461029,0.713352323,-0.709994555,13.27348709,24.53062615,33.25278913,23.7712326,-0.33609888,-1.460933208,25.46715486,4.1512146,1,200.4284592
47.61592484,-2.854249716,0,102.6741486,-0.97891295,-0.263994724,157.8488666,24.56880188,0.914211254,0.562756419,-0.720477223,36.5495224,68.63138627,74.92386434,2.98758931,-0.759427935,-2.88945654,11.95604706,191.8633672,215.1147436,1.955742846,0.429993868,1.907887667,56.1418457,125.9666595,129.0068707,66.12462616,-1.541669369,0.4564825,162.1442677,13.80023861,2.540205256,-1.322184354,-2.168979317,-24.59347534,139.1347525,188.6053141,2.63171577,-0.132762551,2.628364891,19.5923233,109.081374,123.4942536,90.7181015,-0.219485015,2.625461817,94.82717897,18.96191406,1.90327297,1.189421803,-1.485841099,44.18579865,98.3801039,120.4153785,46.53230286,-1.408906817,-2.171882391,101.0897481,6.516629696,-1,353.6651039
12.86682606,1.41286397,0,70.29109192,-0.756340683,-1.256480575,91.67264247,7.405530453,2.088076899,-0.857379057,1.903934423,24.00437927,95.97489901,114.8403418,3.100124845,-0.635052234,-3.034383416,-14.3208847,154.6824714,161.9861641,1.464641943,-1.40417397,-0.416499078,22.88334656,33.06668349,97.09022806,46.28671265,0.101038374,3.122770309,47.36599292,8.895568848,1.363120582,0.222326823,1.344867468,-38.32526398,86.87348748,88.15425982,2.383987482,-0.546794914,-2.320433501,-1.121032715,85.90864355,90.42534752,84.61197662,-0.121288449,1.777902842,85.58638108,7.74639225,2.728528294,-0.769121736,2.617884338,37.20423126,127.8825745,134.9801942,47.40774536,0.647833288,-0.839981496,57.87593078,4.395080566,1,261.4643526
