MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}#tau_{2}},#Delta #eta_{b_{1}#tau_{2}},#Delta #phi_{b_{1}#tau_{2}},#Delta pT_{b_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{2}}(GeV),#Delta #vec{p}_{b_{1}#tau_{2}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}#tau_{2}},#Delta #eta_{b_{2}#tau_{2}},#Delta #phi_{b_{2}#tau_{2}},#Delta pT_{b_{2}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{2}}(GeV),#Delta #vec{p}_{b_{2}#tau_{2}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}#tau_{2}},#Delta #eta_{#tau_{1}#tau_{2}},#Delta #phi_{#tau_{1}#tau_{2}},#Delta pT_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{p}_{#tau_{1}#tau_{2}}(GeV),pT_{#tau_{2}}(GeV),#eta_{#tau_{2}},#phi_{#tau_{2}},Energy_{#tau_{2}}(GeV),Mass_{#tau_{2}}(GeV),Q_{#tau_{1}}Q_{#tau_{2}},sT(GeV)
24.34329224,-0.859698474,5,52.76197433,-0.083954461,-2.043590069,53.31595748,6.252828121,1.346378174,0.78074979,-1.096888304,4.177909851,52.95793178,68.22358116,2.886232049,1.266874902,2.593330566,-28.94049454,129.6805203,192.818329,3.144609053,1.633199684,-2.687233686,8.23985672,94.80259637,149.4494655,48.58406448,-0.864704251,-0.946701765,68.27328703,7.054115772,2.638141878,0.486125112,-2.592966437,-33.11840439,125.7357763,160.457047,1.804402743,0.852449894,-1.590345383,4.061946869,66.53718258,98.42014528,81.70246887,-1.350829363,1.646264672,169.1601738,17.10796738,1.067446872,0.366324782,1.002621055,37.18035126,68.86798873,74.03132818,44.52211761,-1.717154145,0.643643618,128.2171923,8.088765144,1,251.9139175
75.92791748,-1.087266207,1,67.50010681,-1.993670583,0.362583578,252.7460128,13.14102554,2.751932934,-0.956296563,-2.580432475,33.59578323,97.88211236,223.9107633,1.395316251,0.239180446,-1.374663651,-5.957771301,89.55309153,130.8471152,3.000496819,-2.032003541,2.207700789,9.193840027,112.4146705,269.9649916,33.90432358,-1.03737402,2.943016052,54.54256881,8.706782341,1.697952807,1.195477009,1.205768824,-39.55355453,69.04666747,304.7093121,1.841826842,-1.075706977,-1.495052044,-24.40194321,65.19158184,78.68635248,73.45787811,-2.232851028,1.737247229,346.592223,8.515275002,3.528839761,-2.271183986,-2.700820867,15.15161133,128.6198427,364.3070947,58.30626678,0.038332958,-1.845117211,58.36524002,1.372076035,-1,309.0964928
24.39140701,-1.218499303,1,62.24846268,-0.646438718,0.030748732,78.77399864,21.74231339,2.328962214,1.652732015,-1.640896671,14.79297638,80.87467067,207.4040737,1.42910956,0.25027293,-1.407024376,17.25698471,70.61064682,70.66899698,0.788501157,0.78042829,0.112542249,37.71536827,37.97066073,38.30522024,47.4554863,-2.299170732,1.671645403,238.9802843,7.903657436,1.421825494,-1.402459085,0.233872294,2.464008331,11.05990802,188.4398846,1.958433515,-0.872303724,1.75343892,22.92239189,57.24343955,194.5468829,44.99147797,-0.896711648,1.437773108,64.33415578,1.076303124,1.609393499,0.530155361,1.519566625,20.45838356,50.13045596,50.17785272,24.53309441,-1.426867008,-0.081793517,54.66704374,8.239274025,-1,203.6199284
43.84065628,-2.031680107,0,173.6849213,-0.11142303,1.253568292,176.4715695,24.48859406,2.325546639,-0.661528125,2.229472518,112.1541519,216.8751762,223.734216,2.521878363,0.306619331,-2.503169004,-43.52757263,371.4017529,378.7176127,1.979161149,-1.713681594,0.990138501,69.41796112,145.4961801,304.6783698,61.53076935,0.550105095,-0.975904226,71.77083868,9.948300362,1.827975801,0.968147457,1.550543785,-155.6817245,224.5572966,258.9996468,1.625723139,-1.052153468,-1.239334017,-42.7361908,102.3816889,236.0752001,217.2124939,-0.418042362,-2.526448011,237.2820803,19.60856438,3.444565862,-2.020300925,-2.789877802,112.9455338,317.137443,466.2455055,104.2669601,1.602258563,0.263429791,270.4269097,24.61297798,1,600.5358009
128.1223602,2.219024897,4,135.2007751,2.02747941,-0.475368023,522.4991587,13.67497349,2.186492951,1.546478301,-1.545689583,28.75471497,169.9630469,482.2632592,3.001296293,2.562071681,1.563191652,-127.5783997,294.604468,715.2738649,2.651307904,1.43710357,-2.228041053,102.0510292,157.6529265,508.8302335,106.4460602,0.481001109,1.07032156,120.1201963,16.37301254,3.270561488,1.01559338,3.108881235,-156.3331146,369.1847044,420.0995598,0.691061763,-0.109374732,-0.68235147,73.29631424,83.38189339,89.48105759,262.7791748,-0.534592271,-2.038559675,308.4622605,66.39601898,2.734114303,-1.124968112,2.491952602,229.6294289,289.8707759,335.033365,33.14974594,0.590375841,1.75267303,39.10285503,0.70102191,-1,665.6981163
91.67782593,1.53068769,2,127.600769,-0.576154232,0.590585113,149.8460347,11.91054821,2.040432347,-0.789867789,-1.881348729,46.47195435,170.8529375,195.5486196,2.029642139,0.702766061,1.904092193,-66.94935608,265.2828675,360.9447906,2.506288528,0.362162828,-2.479983926,28.18289185,214.9050552,216.9801155,81.1288147,0.213713557,2.471933842,85.04962342,18.60998535,2.909756489,1.492633849,-2.497744385,-113.4213104,263.9675219,430.3463953,1.298282959,1.152030617,-0.598635197,-18.2890625,56.03245654,137.0389992,194.5501251,-1.278920293,-1.31350708,377.296472,23.54462624,1.929410862,-0.340603232,1.899109189,95.13224792,245.3712086,326.12123,99.4178772,-0.93831706,3.070569038,147.0878572,13.24410534,1,594.375412
236.1296844,-3.072229385,2,140.932663,-0.207177833,-0.478560954,148.1075016,34.77094269,1.331162196,1.311882421,0.225737244,34.89494324,44.45158989,206.0248091,2.540925467,-0.012835354,2.540893048,-15.83395386,284.4107754,284.4135271,2.393669161,-1.888413861,-1.470899433,110.5689316,141.1751646,177.8341252,106.0377197,-1.519060254,-0.704298198,254.016037,10.63704967,2.667362664,-1.324717775,2.315155804,-50.72889709,241.5454395,313.5485075,3.622219252,-3.200296283,-1.696636677,75.67398834,113.9041427,329.6195617,156.7666168,-0.194342479,-3.019454002,160.0352651,9.775830269,2.945678209,-1.875578508,2.271392826,126.4028854,177.8624412,208.8103327,30.36373138,1.681236029,0.992338479,84.61047656,6.160464764,-1,670.2304153
5.23579216,-2.892401218,3,195.8133545,-1.148342967,2.84643507,343.3475165,49.58302689,0.94917168,0.075818658,-0.946138684,59.98814392,160.2597179,173.554607,1.231007595,0.289460301,1.196491718,126.013237,182.2644803,229.1896562,2.613381868,-2.314319968,-1.213955466,170.9581585,188.5747187,365.975553,135.8252106,-1.224161625,-2.490611553,251.5421263,17.12327576,2.153255162,0.213641644,2.142630402,66.02509308,183.2536311,197.0126299,2.405096356,-2.390138626,-0.267816782,110.9700146,112.0492925,271.257583,69.80011749,-1.437803268,1.649943352,156.4104102,18.88382149,3.548228758,-2.60378027,-2.410447184,44.94492149,89.84867589,196.4511615,24.855196,1.165977001,-2.222794771,43.96737893,4.331174374,1,431.5296707
62.47879791,-0.970310867,2,96.03674316,0.224168897,-2.024715185,100.5265654,20.27916336,1.465561277,-0.6638816,1.306572262,53.16436768,94.39562229,96.82847232,2.706677921,-0.386173189,-2.678987801,3.858283997,183.2049117,187.1266895,2.75709399,0.25668294,-2.745119512,40.75244522,148.574409,150.4225254,42.87237549,0.888050497,2.95189786,61.06508234,4.231380939,2.314347364,0.277708411,2.297625244,-49.30608368,124.8479978,125.9389651,2.413918486,0.92056454,2.231493533,-12.41192245,88.33677446,99.1727323,92.17845917,0.610342085,0.654272616,111.7192903,20.14981842,0.646248718,0.642856129,-0.066131711,36.89416122,37.1948648,71.97288168,55.28429794,-0.032514043,0.720404327,56.0879323,9.288183212,1,348.8506737
44.49967575,1.688491106,1,83.45401001,-1.892182708,1.396637321,283.6218142,17.19667435,2.959009008,0.171605945,2.954028726,52.87893867,113.6359448,189.8299999,3.007630053,-1.368912339,2.678043604,12.13031006,150.66477,276.1865737,3.606864332,-2.706800103,-2.383842174,23.12640381,133.8583905,351.7480791,30.57507133,-2.063788652,-1.557391405,122.4679868,5.555255413,1.565044527,-1.540518284,-0.275985122,-40.74862862,42.72587363,90.17588014,3.029660163,-2.878406048,0.945314407,-29.75253487,49.13619142,180.0563837,71.32369995,-0.523270369,-1.281406283,81.9233843,9.98029995,1.811495572,-1.337887764,1.221299529,10.99609375,76.02450412,120.7483845,60.3276062,0.814617395,-2.502705812,81.90240871,8.346055031,1,290.1800632
97.58460236,-0.387447745,3,52.37667084,-0.67959702,1.414925575,65.76672676,10.36667538,2.528117368,-2.46109581,-0.578260183,20.46034241,31.01940359,134.1197778,2.0154223,-0.147441208,2.010021925,18.07951736,73.80638907,76.28146744,3.117081815,-0.162906826,3.112821937,27.46684074,77.27951433,81.20665837,31.91632843,1.78149879,1.993185759,97.61122716,5.454967499,3.471628132,2.313654602,2.588282108,-2.380825043,63.69899371,128.1605731,3.464198542,2.298188984,-2.592103187,7.006498337,54.72788567,118.8817766,34.29715347,-0.532155812,-0.59509635,39.71556334,5.938014984,1.102908451,-0.015465617,1.102800012,9.38732338,32.03145294,32.53013229,24.90983009,-0.516690195,-1.697896361,28.55129175,3.707595587,1,241.0845852
37.8627739,1.949898839,2,153.2513885,-0.496732265,0.457100362,174.1206159,23.33267593,3.151025895,-0.90272826,3.01894781,9.651062012,296.2943339,327.3680805,1.600789608,-0.892683774,1.328775018,90.9669838,150.9636987,183.6636152,3.217650717,-1.553825885,-2.817605589,115.0558853,189.8495162,228.7578361,143.6003265,0.405995995,-2.561847448,156.1671045,13.31073856,1.690202638,0.010044485,-1.690172791,81.31592178,163.1893174,166.8180414,0.789562018,-0.651097625,0.446631908,105.4048233,110.3912805,110.9978882,62.28440475,0.395951509,-0.871674657,68.91746249,15.15319061,2.236748358,-0.661142111,2.1368047,24.08890152,88.82446699,91.75804533,38.19550323,1.05709362,-3.008479357,62.1041757,7.905138969,-1,435.194397
22.47131729,0.712306142,0,37.23268509,-1.466576934,-1.543870568,85.20568805,6.125508785,3.435955025,-3.433696508,-0.124560118,0.335189819,4.625960422,205.7763969,2.645628663,-0.033659458,2.645414535,-130.1118431,200.8708542,324.0661171,2.206120671,-2.083081484,-0.726457119,-82.42117691,95.09339895,181.781285,36.89749527,1.967119575,-1.419310451,134.6063337,5.601726532,4.385545749,3.40003705,2.769974653,-130.4470329,202.1679038,502.4903778,1.478661876,1.350615025,-0.601897001,-82.75636673,91.65341534,104.7900347,167.3445282,-1.432917476,2.093900204,371.0976463,18.6647377,3.560319905,-2.049422026,2.911313653,47.6906662,285.150749,498.7763807,119.653862,0.61650455,-0.817413449,145.3876619,25.56602287,-1,383.5998878
96.0062027,1.153139114,1,87.00928497,-2.255336761,-2.19637084,419.678733,11.16474628,2.798018916,-1.977998495,-1.978997678,32.95436478,119.2751847,412.8298482,3.855220429,-2.577500135,-2.866917789,-86.25798798,258.0961102,533.7497284,3.664201706,-3.655923843,0.246160507,-84.23018646,89.40360797,742.1210962,54.0549202,-0.277338266,-0.217373163,56.60595299,7.192557812,1.071356309,-0.59950164,-0.887920111,-119.2123528,145.3380593,162.1838785,2.786891175,-1.677925348,2.225158185,-117.1845512,208.596944,400.1620559,173.2672729,0.322163373,0.670546949,182.3462464,1.841129184,3.294579514,-1.078423709,3.113078296,2.027801514,344.4717327,437.3787,171.2394714,1.400587082,-2.442531347,368.6282787,9.328662872,1,581.5771523
38.81850815,2.124086857,2,112.7365875,-0.544817686,-0.880333781,130.1863669,8.836013794,0.9078655,0.582633018,0.696246028,29.26592255,72.36604246,88.44420289,1.595706402,0.235814571,-1.578185797,36.77923584,136.402386,136.4060392,3.133293687,0.700253844,-3.05404222,72.74630356,152.6137685,152.6159451,83.47066498,-1.127450705,-1.576579809,142.8856785,11.94369411,2.300722313,-0.346818447,-2.274431825,7.513313293,144.7101509,153.0556502,2.535626583,0.117620826,2.532897059,43.48038101,118.505504,129.2773831,75.95735168,-0.780632257,0.697852015,101.4219396,15.04075527,1.547209107,0.464439273,-1.475856423,35.96706772,82.41867264,82.43861955,39.99028397,-1.24507153,2.173708439,75.84132626,9.813018799,-1,350.9733963
76.85114288,-1.028992176,0,107.6118393,1.524089575,-3.14119339,259.5986429,21.08564377,0.788399835,0.164918303,0.77095801,46.77251816,76.7469907,146.4181118,3.048050053,-0.434827209,3.016874943,13.30586243,201.5270578,221.7175706,1.479156672,0.730149567,1.286384885,82.13912964,103.3966424,236.6657791,60.83932114,1.359171271,2.371033907,126.4347662,7.074234962,2.32461557,-0.599745512,2.245916933,-33.46665573,140.5945657,258.677658,0.764951792,0.565231264,0.515426874,35.36661148,40.66294194,97.1151379,94.30597687,1.958916783,0.125116974,341.3732274,15.05336189,2.08608886,1.164976776,-1.730490059,68.83326721,101.5207421,321.7619668,25.47270966,0.793940008,1.855607033,34.39623255,5.634327888,-1,365.0809898
47.64300156,2.381887674,0,236.0676575,-0.70189631,-2.952427387,297.7218762,25.30027199,2.541209221,-2.400492072,0.833895747,40.0062561,178.7820691,720.1134156,2.721296547,0.420490384,-2.688613534,-210.6952209,667.0715285,795.7816808,0.619745442,-0.61863482,0.03708601,200.4478416,200.4766843,267.2138184,196.0614014,1.698595762,2.496862173,554.130229,19.25322914,3.947058923,2.820982456,2.760676026,-250.7014771,632.9822059,1296.504421,1.951901899,1.781857252,-0.796809737,160.4415855,173.0485135,548.8896115,446.7628784,-1.122386694,-0.263813853,759.3028794,22.18876266,2.917056598,-1.039125204,2.725699544,411.1430626,479.5622791,776.3998457,35.61981583,-0.08326149,-2.989513397,35.85190072,2.787729502,-1,962.1547546
98.63001251,-2.721517086,1,143.4454041,-0.057803132,-0.074062921,145.0736611,20.02388763,0.661031306,0.641892098,0.157914288,103.5735512,104.2583783,106.5407876,2.365940163,2.041094087,-1.196498133,49.49473572,139.8161616,394.7227915,2.048854147,-0.380358793,2.01323881,109.5532913,160.8983725,162.0659692,39.87185287,-0.69969523,-0.231977209,50.37721619,5.847456932,1.947356982,1.399201989,-1.354412422,-54.07881546,93.85079283,359.6569164,2.118307335,-1.022250891,1.855324522,5.979740143,59.13624557,72.161003,93.95066833,-2.098897219,1.122435212,389.1029772,11.1029129,3.912738031,-2.42145288,-3.073448364,60.0585556,127.7849606,409.0229924,33.89211273,0.322555661,-2.087301731,35.93151381,4.322624683,-1,409.7900505
11.94038773,-1.499078512,1,68.55857086,-1.03089869,2.767297745,108.8738823,10.85080814,3.806178955,-2.461282969,-2.903288547,25.89013672,110.4812548,201.0372601,3.781445075,-2.455767155,2.875505961,-75.66968536,211.1451099,422.8258595,2.309738623,0.485397816,-2.258158867,16.27843475,109.4619173,113.3570207,42.66843414,1.430384278,-0.612599015,94.31737969,2.391824007,0.504420957,0.005515814,-0.504390799,-101.5598221,108.8444895,226.2731942,3.016474755,2.946680784,0.645129681,-9.611701965,31.44890479,199.9073659,144.2282562,1.424868464,-0.108208217,317.5848365,16.66687202,3.157823414,2.94116497,1.149520479,91.94812012,131.7884255,417.1570306,52.28013611,-1.516296506,-1.257728696,125.4189814,12.29561901,1,319.6757851
47.86847687,-0.243481681,4,165.6879883,-1.442420483,-3.046797991,370.52507,18.00689697,1.114554952,-0.232227683,-1.090093136,83.86188507,147.0029738,252.988331,3.330048427,-2.604490876,-2.075054169,129.1598587,186.1053968,426.3564172,3.728889555,-2.046822786,3.116910938,134.2479591,197.1199686,402.6564768,81.82610321,-1.2101928,-1.956704855,149.5998225,7.21876955,2.568614586,-2.372263193,-0.984961033,45.29797363,68.73613262,190.5289638,2.757405284,-1.814595103,-2.076181233,50.38607407,100.8713054,176.8082112,36.52812958,1.162070394,-0.971743822,64.38298901,6.076599121,1.225461229,0.55766809,-1.0912202,5.088100433,35.53852775,48.1500396,31.44002914,0.604402304,0.119476378,37.63878239,4.576314449,-1,363.3507271
14.51109886,-2.43131566,2,69.9571228,-0.79959482,1.539007783,95.90657893,21.18316841,2.689764855,-0.580947101,-2.626277868,4.544090271,130.9066487,139.3177538,3.46856358,-1.931078732,2.881296277,15.83169174,123.0503022,184.3438395,1.002213124,0.909539998,-0.420913458,47.32364845,50.15908332,50.18537702,65.41303253,-0.218647718,-2.117899656,67.50521542,8.381510735,1.557057512,-1.350131631,-0.775611162,11.28760147,46.3964285,100.889885,2.661800889,1.490487099,2.20536441,42.77955818,80.91066999,93.09770245,54.12543106,1.131483912,-1.342288494,93.57906434,13.29046059,4.117685045,2.84061873,2.980975572,31.49195671,76.55320947,155.7510379,22.63347435,-1.709134817,1.959921241,64.98847693,7.413264751,-1,226.6401596
21.29410553,-2.172343969,4,60.30157089,0.344265491,-2.071956396,64.1760418,5.832704067,0.550479762,0.520265639,0.179865599,19.29281235,21.26027449,35.49789631,2.152522632,-0.844692081,1.979860846,-9.353252411,108.7631319,136.5625227,1.314732502,1.063629299,0.772796392,36.24510193,46.23618863,61.14347985,41.00875854,-0.176000148,-2.251821995,41.87318121,4.360267162,2.259002538,-1.36495772,1.799995248,-28.64606476,88.49560809,141.9670931,0.804245605,0.543363661,0.592930794,16.95228958,24.98333811,27.53747993,69.6548233,1.188957572,2.231368065,125.9725398,15.88060474,2.258029027,1.908321381,-1.207064454,45.59835434,65.10173155,138.8057038,24.05646896,-0.719363809,-2.844752789,30.85852757,4.324667931,1,216.3157272
24.7574482,-1.855605602,2,82.03975677,-0.903657675,-0.504904866,119.0791369,16.86449242,1.232317476,-1.178164572,-0.36129573,42.85814667,47.45390554,106.6732861,3.172794335,-1.415127218,-2.839725137,-33.76158142,195.6577273,244.4208743,2.942687212,-2.907238483,0.455381632,42.7036438,49.81297887,233.2249163,39.18161011,0.274506897,-0.143609136,41.06818124,5.725245953,2.489731636,-0.236962646,-2.478429407,-76.61972809,148.6484092,157.1389896,1.912239134,-1.729073912,0.816677362,-0.154502869,31.17854416,135.9302659,115.8013382,0.511469543,2.334820271,133.3222726,23.23887444,3.339911583,-1.492111266,-2.988078539,76.46522522,154.7917618,174.8675763,39.33611298,2.003580809,-0.960286498,148.6042807,5.513458252,1,301.1162663
78.88043213,2.891904593,0,92.84344482,0.688677549,-1.32834518,116.1432945,9.619644165,2.712263135,0.017913282,-2.712203979,50.92651367,132.112766,137.7042958,2.435560526,-1.433406115,-1.969086587,60.62452316,109.4453555,126.5056029,0.653358983,0.510067582,-0.408300161,68.30500031,70.99385921,96.05886691,41.91693115,0.670764267,1.3838588,52.04279462,5.914995193,1.630506501,-1.451319396,0.743117392,9.698009491,28.3926876,106.1552157,2.355883838,0.4921543,2.303903818,17.37848663,61.12097778,66.36906002,32.21892166,2.122083664,0.640741408,136.8257431,10.5333395,2.492617957,1.943473697,1.560786426,7.680477142,40.30343332,134.3424429,24.53844452,0.178609967,-0.920045018,24.96138662,1.233448625,-1,270.3981743
37.37554169,0.567518413,0,181.6920166,-0.777768075,-2.586035967,240.4194008,21.30420303,3.02435517,-2.112570107,-2.164202332,38.62016296,287.3216707,499.7956404,3.829431983,-2.738380849,2.676904861,72.21492767,283.8326996,607.5182556,2.504828873,-2.385327756,-0.764446974,158.6012344,165.7979789,268.5858564,143.0718536,1.334802032,-0.421833634,290.7437237,8.770362854,1.572014113,-0.625810742,-1.442078114,33.59476471,168.6228448,211.8143023,1.426082676,-0.272757649,1.399755359,119.9810715,140.9898075,242.7816793,109.4770889,1.960612774,1.020244479,396.6924865,10.60550404,2.863680145,0.353053093,2.841833472,86.38630676,131.7148029,351.4494085,23.09078217,1.607559681,-1.821588993,60.16470294,5.285890579,-1,494.707283
39.24986649,2.603149414,0,73.0198822,1.285172224,-2.974244356,142.2607009,6.909606934,2.377484381,1.019451827,2.14782447,38.56463242,96.2502664,148.1553726,2.783617466,0.034132361,-2.783408195,14.37820816,129.5810511,132.5381553,2.255232957,0.029890656,-2.255034864,24.8487587,109.9954622,118.5615637,34.45524979,0.265720397,1.161116481,36.66632289,8.452278137,1.672910755,-0.985319465,1.351952642,-24.18642426,61.22662025,104.5857793,2.124819304,-0.98956117,1.880325973,-13.71587372,67.22183672,95.89146154,58.64167404,1.251039863,-0.190836161,111.0545856,6.93114233,0.528390356,-0.004241705,0.528373331,10.47055054,29.66627414,33.90082609,48.1711235,1.255281568,-0.719209492,91.60316215,6.44249773,1,253.537796
15.85884953,-0.747668505,0,227.5598907,-1.216246724,2.647337914,418.062483,18.16074944,2.863042055,1.194302201,2.602047667,136.1744919,309.5444113,346.0425203,2.917895281,-0.526229024,2.870051548,92.8540802,359.1518611,437.4414428,0.800175352,0.27875495,-0.750050847,128.3464966,169.0848994,219.6131132,91.38539886,-2.410548925,0.045290247,513.1609827,6.347111225,1.741279351,-1.720531225,0.268003881,-43.32041168,52.49350253,407.8081454,3.070748534,-0.915547252,2.931086794,-7.8279953,189.5458076,350.5024061,134.7058105,-0.6900177,-0.222713634,168.2880767,8.624842644,2.782087309,0.804983974,2.663082913,35.49241638,227.4115703,252.438428,99.21339417,-1.495001674,-2.885796547,232.6324921,11.71080875,-1,568.7233438
69.74362183,-0.12687023,3,97.74289703,0.399785727,2.189213037,105.8778842,6.811620712,1.033846262,-0.109747022,-1.02800471,55.13925552,84.06477134,85.8600317,2.604393225,-1.210428864,2.306019522,40.51067352,142.5960757,172.6562206,2.971983123,0.0209575,-2.971909229,61.54057693,133.5652751,136.0877731,42.60364151,0.50953275,-3.06596756,48.68859377,6.484930992,3.147864604,-1.100681841,-2.949161075,-14.628582,99.3840437,151.8529168,1.948293728,0.130704522,-1.943904519,6.401321411,65.19269486,65.75941186,57.23222351,1.610214591,-0.116806485,149.2664306,10.3018322,1.589607851,1.231386364,1.005256556,21.02990341,48.63690437,132.6651578,36.2023201,0.378828228,-1.122063041,38.84498165,1.032842994,-1,303.524704
64.15351868,-1.354813814,0,48.75349808,0.366741806,1.437326074,53.38926135,11.79935741,2.449194766,-0.427455992,2.411604524,6.299621582,85.22883695,87.34089144,0.862632046,0.634968489,-0.583908439,-9.862941742,32.3149518,47.04853762,2.910870062,-1.567621559,-2.452697937,17.44077301,75.59307407,115.8509765,42.4538765,0.794197798,-0.97427845,57.09087521,7.75667429,3.178339769,1.062424481,-2.995512962,-16.16256332,100.8077404,114.024752,1.82022143,-1.140165567,1.418882847,11.14115143,48.79015008,84.26170253,58.61643982,-0.268226683,2.021234512,60.9695304,5.311725616,2.888559695,-2.202590048,-1.868789498,27.30371475,74.1225558,142.7396367,31.31272507,1.934363365,-2.393161297,110.6689725,3.936207294,-1,245.2900581
11.67716694,0.935983956,1,43.41283417,-0.214635655,-2.187357187,46.20378653,12.72596455,3.313188567,2.038694337,-2.61169368,2.455528259,81.4286444,200.6673024,2.209749571,0.787024572,2.064845149,-49.75764465,120.0060431,156.4295939,1.850405514,1.646406844,0.844597578,15.92956543,32.48777025,83.42390652,40.95730591,-2.253329992,0.424336493,197.3570741,10.15980434,2.03666151,-1.251669765,-1.606646478,-52.21317291,103.1105699,132.4037349,2.853983083,-0.392287493,-2.826894049,13.47403717,67.62803551,126.2128262,93.17047882,-1.001660228,2.030982971,144.4801225,12.34740925,1.492495234,0.859382272,-1.220247571,65.68721008,87.62054644,90.71853365,27.48326874,-1.8610425,-3.031954765,90.59530434,4.117620468,-1,216.7010546
323.291626,1.456441641,3,51.8231163,-0.765473723,1.772725582,68.59244135,10.64120007,1.894448341,0.703715205,1.758897219,2.998878479,77.56102854,96.14221654,1.072174414,0.805345774,0.707796693,-76.54938126,95.16195276,269.156524,1.204862157,1.155420423,0.341608644,8.935314178,18.34923811,101.2755652,48.82423782,-1.469188929,0.013828363,112.3792871,12.28771973,1.056002409,0.101630569,-1.051100526,-79.54825974,112.419007,225.0502897,1.487529667,0.451705217,-1.417288575,5.936435699,59.85659679,73.57695936,128.3724976,-1.570819497,1.064928889,322.3254792,11.60902596,0.506602356,0.350074649,-0.366188049,85.48469543,89.65315556,176.6192524,42.88780212,-1.920894146,1.431116939,149.5398174,-3.30E-06,1,595.1992798
22.92565536,-2.549809933,1,70.09611511,-2.278802395,2.408397198,345.9714145,9.7961483,1.93016498,-1.381002009,1.348469615,17.06642532,78.01500869,294.8923219,0.821241786,-0.800400853,-0.183838367,42.27955246,43.04965495,284.1052906,1.35739949,-1.351103902,0.130581856,43.96530724,44.31858296,313.927079,53.02968979,-0.897800386,1.059927583,76.75447448,11.57562637,1.638616934,0.580601156,-1.532307982,25.21312714,58.92697677,59.03446311,1.21825469,0.029898107,-1.217887759,26.89888191,50.3694957,56.86749208,27.81656265,-1.478401542,2.592235565,64.26625612,3.482088804,0.634140304,-0.550703049,0.314420223,1.685754776,8.608720773,31.17060449,26.13080788,-0.927698493,2.277815342,38.81654782,6.862323284,1,199.9988308
9.44867897,-1.292929053,2,56.0544014,1.003884792,2.293633223,87.64100013,12.44417,2.088620131,1.967623293,0.700565934,8.471405029,36.44383582,124.938395,4.081564617,2.789130092,-2.979919974,-16.04815292,127.7450348,303.2831895,1.515789689,0.427034855,-1.454393212,22.07198334,62.08411401,76.97410329,47.58299637,-0.963738501,1.593067288,71.73498806,6.449119091,2.729270522,0.821506798,2.602699399,-24.51955795,115.55159,193.7826756,2.649011449,-1.540588439,-2.154959146,13.60057831,72.12825375,103.3377885,72.10255432,-1.785245299,-1.009632111,221.3850263,13.85600662,2.811890078,-2.362095237,1.525526762,38.12013626,78.30592654,242.5514818,33.98241806,0.576849937,-2.535158873,40.40646704,7.003617764,1,219.1710491
48.99953461,-2.261790276,1,170.6875916,0.702216625,0.732160985,214.9505522,13.45044041,2.825414731,0.807329088,-2.707616691,124.1095695,213.8466287,252.8198307,2.687193282,0.017233372,2.687138021,98.31166077,237.8488893,249.821369,0.956388678,-0.94666338,-0.136043191,130.8294373,131.3090294,134.7222793,46.578022,-0.105112463,-2.843407631,47.23898571,6.16044569,1.188932363,-0.790095717,-0.888430595,-25.79790878,56.17751899,81.06990209,3.112792933,-1.753992468,2.5715735,6.719867706,82.9707665,133.6113121,72.37593079,0.684983253,-1.954977036,90.03526212,0.994489551,2.983194446,-0.963896751,-2.823181212,32.51777649,110.9345647,120.2001164,39.8581543,1.648880005,0.868204176,107.6028567,5.017468452,1,378.4992332
