MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}lep_{1}},#Delta #eta_{b_{1}lep_{1}},#Delta #phi_{b_{1}lep_{1}},#Delta pT_{b_{1}lep_{1}}(GeV),#Delta #vec{pT}_{b_{1}lep_{1}}(GeV),#Delta #vec{p}_{b_{1}lep_{1}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}lep_{1}},#Delta #eta_{b_{2}lep_{1}},#Delta #phi_{b_{2}lep_{1}},#Delta pT_{b_{2}lep_{1}}(GeV),#Delta #vec{pT}_{b_{2}lep_{1}}(GeV),#Delta #vec{p}_{b_{2}lep_{1}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}lep_{1}},#Delta #eta_{#tau_{1}lep_{1}},#Delta #phi_{#tau_{1}lep_{1}},#Delta pT_{#tau_{1}lep_{1}}(GeV),#Delta #vec{pT}_{#tau_{1}lep_{1}}(GeV),#Delta #vec{p}_{#tau_{1}lep_{1}}(GeV),pT_{lep_{1}}(GeV),#eta_{lep_{1}},#phi_{lep_{1}},Energy_{lep_{1}}(GeV),Mass_{lep_{1}}(GeV),Q_{#tau_{1}}Q_{lep_{1}},sT(GeV)
68.77307129,1.427633643,2,51.69821167,-0.109711573,-1.478081107,52.26069935,5.11624527,0.559062659,0.457147852,-0.321818113,20.16092491,23.95554749,27.33558189,3.555230048,-2.004975125,-2.935938597,-22.05162811,124.805957,275.4195269,2.088397456,-1.149619505,-1.74349618,5.05121994,75.34896676,98.48628049,31.53728676,-0.566859424,-1.156262994,36.88558277,3.258632183,3.591054922,-2.462122977,-2.614120483,-42.21255302,102.2405245,278.1569523,2.145429995,-1.606767356,-1.421678066,-15.10970497,52.28216621,92.73052661,73.74983978,1.895263553,1.45785749,251.2428213,12.76434708,1.467498605,0.85535562,1.192442417,27.10284805,71.22790717,195.5335381,46.64699173,1.039907932,0.265415072,74.22571416,0.000511,-1,272.4054012
26.13206482,-0.946712673,0,85.79234314,-1.519703507,1.877521157,206.3143371,18.78355789,0.855811092,-0.839628875,0.165638089,16.61995697,20.94442146,137.5388255,2.807865011,0.449769616,-2.771608416,-0.731506348,169.3761356,206.0447995,2.853224399,-0.727453768,2.758931041,41.53739929,127.9183031,195.5007045,69.17238617,-0.680074632,1.711883068,87.4846177,17.11242676,3.207797609,1.289398491,-2.937246505,-17.35146332,154.8943704,296.8753838,2.595717933,0.112175107,2.593292952,24.91744232,109.3996482,110.0458064,86.52384949,-1.969473124,-1.634055734,316.8196284,21.48610878,1.39725827,-1.177223384,-0.75264585,42.26890564,62.09087158,272.344368,44.25494385,-0.792249739,-0.881409883,58.8852739,0.000511,-1,311.8755875
36.27337265,-2.942128658,2,64.87560272,-0.064768702,1.313778996,65.40617942,7.172429085,1.628782069,0.543233067,-1.535522342,10.98576736,82.86352673,88.33878212,1.559076016,0.275502682,1.53454107,34.3040638,70.70842111,70.99744183,2.059543721,0.194817364,-2.050308887,39.1007576,80.10041448,80.14135552,53.88983536,-0.608001769,2.849301338,64.75392556,8.742033958,3.081715255,-0.267730385,3.070063412,23.31829643,84.41148051,87.81661168,0.621609756,-0.348415703,-0.514786545,28.11499023,33.91884501,44.01801674,30.57153893,-0.340271384,-0.220762074,32.38550427,1.321308851,2.699541402,-0.080685318,2.69833535,4.796693802,54.9783048,55.11212993,25.77484512,-0.259586066,-2.919097424,26.64815063,0.000511,-1,211.3851948
44.54002762,-1.77429533,1,50.12025833,-0.161443397,1.640975833,52.49186422,13.31581593,3.379316709,-2.052566931,-2.684539143,15.03565979,83.0595062,147.3663922,1.863942669,-0.499327973,-1.795815651,9.581645966,71.14853126,74.49776478,2.730361007,-0.982579574,2.547431767,-2.720741272,98.45428252,113.5439272,35.08459854,1.891123533,-1.957670331,118.992919,4.785435677,1.789519686,1.553238958,0.888723493,-5.454013824,32.87988018,104.9274893,1.499974884,1.069987357,-1.051214397,-17.75640106,46.7130419,80.18218865,40.53861237,0.337884575,-2.846393824,42.95780272,2.669510841,1.99922263,-0.483251601,-1.93993789,-12.30238724,77.33921603,84.67442404,52.8409996,0.821136177,-0.906455934,71.6792247,0.105658376,-1,223.1244965
62.64832687,0.652037621,0,115.2872162,0.319718421,-2.201644897,123.6443847,24.31552315,0.747220283,0.160392046,-0.729803085,45.19205475,78.47757481,82.75941962,3.11559502,0.696644843,3.036711756,63.64289856,166.7354304,176.3458812,2.2488024,0.382370599,2.216056172,40.14784241,171.3375589,176.4582475,70.09516144,0.159326375,-1.471841812,71.50818927,8.620100021,2.573168726,0.536252797,-2.516670465,18.45084381,115.9836066,120.0926657,2.954210765,0.221978553,2.945859257,-5.044212341,144.5404103,145.4151611,51.64431763,-0.376926422,1.044828653,55.3642496,0.920079947,0.878774083,-0.314274244,-0.820655584,-23.49505615,54.97302864,57.04095213,75.13937378,-0.062652178,1.865484238,75.28689415,0.000511001,-1,374.8143959
71.0190506,-3.068849802,0,144.8246765,-0.003394597,-0.532087028,145.2815887,11.50266933,0.926922449,-0.015203974,-0.926797748,78.3395462,117.6111047,117.6180349,3.0316034,-0.97720515,-2.869789064,64.65950775,223.0874077,241.1206358,2.7526166,-0.81703084,2.628565911,86.54005051,197.6867119,204.7518268,66.48513031,0.011809378,0.39471072,68.21584033,15.2483387,2.168100901,-0.962001176,-1.942991316,-13.68003845,121.3392009,151.203056,2.843226559,-0.801826865,-2.727821648,8.200504303,122.1207116,132.7486727,80.16516876,0.973810554,2.337702036,121.3158967,3.105217457,0.801008402,0.16017431,-0.784830332,21.88054276,56.67480782,68.33092222,58.28462601,0.813636243,3.122532368,78.66501695,0.000511,-1,420.7786522
20.08376503,0.605044067,0,126.0605087,2.19999218,-2.650829077,575.9519448,11.92620468,1.389010465,0.872079849,1.081122939,86.31306839,112.95034,504.9360667,3.976223811,2.438335478,3.140839998,71.92516327,180.1958435,602.4650749,2.941168596,1.275037646,-2.650424817,53.80918121,192.8059329,521.9986453,39.74744034,1.327912331,2.551233292,80.7354729,8.805744171,2.58758402,1.566255629,2.059717059,-14.38790512,80.81909303,115.6651982,2.58325941,0.402957797,2.551637551,-32.50388718,107.577212,107.8082906,54.13534546,-0.238343298,0.491516232,55.89170859,4.856834412,1.263031123,-1.163297832,0.491920492,-18.11598206,35.43651832,96.53878036,72.25132751,0.924954534,-0.00040426,105.4256348,0.000511,-1,312.2783871
6.660415173,-0.904984713,0,63.30968094,0.174424961,0.920632124,64.92085553,9.133285522,1.244700412,1.140395656,-0.498775363,8.068405151,30.2862994,79.17628529,2.991950177,1.79577978,2.393102765,35.43691063,85.85416095,116.576737,3.135170586,0.278062515,3.122815371,-20.11285782,146.7258743,148.0504718,55.24127579,-0.965970695,1.419407487,83.20895005,4.603544235,2.965212886,0.655384123,2.891878128,27.36850548,82.53744144,82.73451655,2.797803446,-0.862333141,-2.661594574,-28.18126297,134.8559372,145.0417923,27.87277031,-1.621354818,-1.472470641,73.30408063,2.183796644,1.684026776,-1.517717265,0.729712605,-55.54976845,65.34474269,88.10767432,83.42253876,-0.103637554,-2.202183247,83.8709499,0.000511001,-1,236.506681
11.17540646,0.459542185,1,42.16697693,1.371199131,0.670957148,88.80279652,8.220247269,2.263362369,0.932283759,2.062439382,0.187492371,72.19152421,93.04254349,1.523836399,1.227890864,-0.902419746,18.42149353,33.17975212,81.37632676,3.137755557,2.589919925,1.771390617,-46.96663666,105.9274674,239.954759,41.97948456,0.438915372,-1.391482234,46.23142209,3.633406639,2.979559231,0.295607105,-2.964859128,18.23400116,65.48829559,67.32259803,1.682993476,1.657636166,-0.291048765,-47.15412903,50.38099693,164.5157865,23.7454834,0.143308267,1.573376894,24.33377624,4.077413559,3.000730747,1.362029061,2.673810363,-65.38813019,110.8464562,179.3569237,89.13361359,-1.218720794,-1.100433469,163.9374684,0.000511002,-1,208.2009649
9.213114738,-2.003114939,0,60.42892456,0.767061174,0.027560141,80.22359139,13.40594196,1.762550181,0.497820765,-1.690786097,24.59313583,73.85318282,84.60125215,1.977242822,1.922487438,0.462094393,37.29388046,41.03756053,93.59819214,2.915832271,0.64028579,2.844663765,-1.027866364,120.5449933,128.0594104,35.83578873,0.269240409,1.718346238,37.66339241,6.242086411,2.581582757,1.424666673,2.15288049,12.70074463,52.25911348,67.58300492,1.753532283,0.142465025,-1.747735445,-25.6210022,76.39663118,76.42159901,23.1350441,-1.155426264,-0.434534252,40.38273448,0.83399713,2.705675125,-1.282201648,2.382569373,-38.32174683,79.84504745,89.71108435,61.45679092,0.126775384,-2.817103624,61.95131944,0.000511,-1,190.069663
30.74749947,-0.990852296,1,75.55259705,1.420110345,2.817675352,165.8816857,12.20065117,2.698856162,-0.617736459,-2.627208833,44.79289627,103.4448718,108.0332799,2.646880674,1.59612678,-2.111482088,41.14438629,97.8177067,181.8156705,1.176423468,0.498405337,-1.065628592,41.04601669,66.14757646,128.9306702,30.75970078,2.037846804,-0.838301122,120.0964128,3.989078045,2.273139792,2.213863239,0.515726745,-3.648509979,16.98913204,123.2857971,1.919454443,1.116141796,1.561580241,-3.746879578,46.01412203,91.87217797,34.40821075,-0.176016435,-1.354027867,34.9474869,0.584286571,1.516180035,-1.097721443,1.045853496,-0.098369598,34.41738535,54.75907284,34.50658035,0.921705008,-2.399881363,50.23155651,0.105658376,-1,205.9745884
7.075079441,-1.247152805,1,78.62754822,-0.886063397,-2.897092581,111.9187735,8.877684593,1.3711343,1.265957057,0.526651684,40.33517838,49.42563663,96.88032533,2.329023674,0.98599726,-2.110014379,36.3730278,106.6751029,120.0022493,1.718975665,1.036362231,1.371433798,-36.14953613,125.6244763,329.7218768,38.29236984,-2.152020454,2.859441042,167.0500505,6.450997829,2.651487397,-0.279959798,-2.636666063,-3.962150574,77.99983739,82.99584381,0.875425956,-0.229594827,0.844782114,-76.48471451,93.83144132,240.5808537,42.25452042,-1.872060657,-0.787078202,140.6824139,4.444188595,2.802189782,0.050364971,-2.80173713,-72.52256393,155.2550466,294.191636,114.7770844,-1.922425628,2.014658928,400.7887051,0.105658375,-1,281.0266023
49.03381729,1.617825508,1,80.965271,-1.988029718,-1.43761313,301.3966316,13.05262184,1.110977763,-1.105021238,-0.114889741,20.0749855,21.63348704,230.0129136,3.143411365,-1.93090108,-2.480454803,-11.75892639,164.329874,328.7434731,3.185425855,-1.700544953,2.693526451,47.41817093,112.1465205,301.8527756,60.89028549,-0.88300848,-1.322723389,86.70741542,9.260004044,2.505588868,-0.825879842,-2.365565062,-31.8339119,142.7043327,153.2007761,2.87086224,-0.595523715,2.808416192,27.34318542,93.24032052,106.3986655,92.72419739,-0.057128638,1.042841673,93.13041971,6.885299683,1.132871387,0.230356127,-1.109204054,59.17709732,83.38103627,83.50117362,33.54710007,-0.287484765,2.152045727,34.94312576,0.105658376,-1,317.1606712
19.95466995,-0.495121181,1,34.7547493,-1.098925471,0.666570425,58.74937948,9.72371006,3.146317537,-0.267115533,3.134958267,0.700515747,68.80860431,70.35081892,1.012633874,-1.01236023,0.023539901,-0.053958893,0.820515443,43.34858624,2.181158617,-0.717448086,2.059786677,-19.2489624,76.73050447,80.77932615,34.05423355,-0.831809938,-2.468387842,47.00656601,6.672497272,3.199423996,-0.745244697,-3.111418366,-0.75447464,68.85510547,74.59360527,1.165672919,-0.450332552,-1.07517159,-19.94947815,48.23744735,49.3891455,34.80870819,-0.086565241,0.643030524,35.27273755,4.839176178,2.057492189,0.294912145,2.036246777,-19.19500351,76.25910065,78.3747968,54.0037117,-0.381477386,-1.393216252,57.98104113,0.000511,-1,177.5760727
32.11288834,1.158586383,2,75.96414948,-0.136183247,1.638451815,76.96541723,6.740939617,1.264104341,0.826492801,0.956488073,4.963790894,67.77955744,96.74346792,2.698545338,-0.592800334,2.632628858,24.52683258,123.452861,128.2338921,1.707822232,-0.086882222,-1.705610816,-10.52178192,122.5415191,122.6938225,71.00035858,-0.962676048,0.681963742,107.3457526,13.28447628,2.196324415,-1.419293135,1.676140785,19.56304169,91.95040163,138.6096242,2.814431457,-0.913375024,-2.662098889,-15.48557281,153.0260711,170.4796684,51.43731689,0.456617087,-0.994177043,57.43864444,7.895099163,2.009668294,0.505918112,1.944945633,-35.0486145,115.6605938,119.1387594,86.4859314,-0.049301025,-2.939122677,86.59105865,0.000511,-1,317.0006447
29.74418068,-3.077935696,1,52.3495369,-1.419146299,-0.47381404,114.7031314,6.336500645,2.279836771,-1.987529516,1.116862625,14.46121597,49.36100279,133.9997952,1.433483353,-0.445335746,1.362552971,25.90174866,53.5488566,89.60199487,2.634850712,-0.621702492,-2.560453922,24.96827507,76.72276058,109.1526108,37.88832092,0.568383217,-1.590676665,44.96839002,8.410059929,1.561641883,1.54219377,0.245690346,11.44053268,13.82282021,54.5181317,2.942114114,1.365827024,2.605868761,10.5070591,63.00340589,78.56557605,26.44778824,-0.973810554,-1.836367011,40.51404481,6.364774227,2.366758834,-0.176366746,2.360178415,-0.933473587,49.77376192,50.1104657,27.38126183,-0.797443807,2.086639881,36.55876857,0.105658376,-1,173.8110886
24.46287537,2.129303455,2,119.4728622,-0.153370589,-0.13694109,121.0381012,6.169367313,2.345908082,1.779717237,-1.528362289,40.20363617,140.548466,286.6048575,2.341149449,-1.128894717,2.050994262,-74.70652008,270.948938,361.5131965,3.009907276,-0.854657561,-2.88601841,68.68497086,169.099204,178.4490178,79.26922607,-1.933087826,1.391421199,279.8435008,10.59922981,3.971235757,-2.908611953,-2.703828756,-114.9101562,268.0880122,557.7597183,2.963639775,-2.634374797,-1.357656121,28.48133469,84.61569032,318.2367038,194.1793823,0.975524127,-2.187935352,294.4975104,14.54209137,1.373821961,0.274237156,1.346172635,143.3914909,189.4511686,262.9335393,50.78789139,0.701286972,2.74907732,63.79711041,0.105658376,-1,468.1722374
51.98723602,-1.604594469,0,68.64489746,0.12046618,2.270209789,70.62584577,14.39353752,1.25134048,0.837634571,0.929635048,25.45347595,55.05347761,69.23863915,1.937635146,0.368273012,-1.90231568,33.8912468,86.44598344,88.09976453,3.220425214,1.041060515,-3.047512356,23.92051697,113.2494567,126.1307579,43.19142151,-0.717168391,1.340574741,54.89009473,3.426173925,2.870582728,-0.469361559,-2.831950728,8.437770844,77.02377375,80.97918036,2.314993072,0.203425944,2.306037903,-1.532958984,80.35683316,81.48961692,34.75365067,-0.247806832,-2.110659838,35.91545686,2.530465603,1.328201209,0.672787502,-1.145196676,-9.970729828,43.87047686,58.39446266,44.72438049,-0.920594335,-0.965463161,65.05313846,0.105658375,-1,243.3015862
83.38056946,-1.76418972,2,92.74384308,0.936115623,0.742808282,137.5042551,17.10910034,1.181914444,-0.090010762,-1.178481996,62.13790703,85.83506717,106.3862067,3.260805223,2.226402283,-2.382432282,61.49543953,117.3989974,192.4881872,2.269702715,0.700812638,2.158798754,33.41989899,134.9984929,160.0525742,30.60593605,1.026126385,1.921290278,48.62330276,6.525975227,2.610606383,2.316413045,-1.203950286,-0.642467499,35.03035388,96.28863319,3.050205781,0.7908234,-2.945904557,-28.71800804,89.54371097,92.48186544,31.24840355,-1.29028666,3.125240564,61.71705238,8.876950264,2.315562231,-1.525589645,-1.741954271,-28.07554054,71.60500765,97.7654369,59.32394409,0.235302985,-1.415990472,60.97384472,0.000510999,1,297.3026962
28.86359787,-2.909127712,1,61.40307999,0.137723535,-1.197683811,62.711408,9.508640289,2.345179221,-0.556635588,2.278162066,29.47679138,85.65896715,87.05176152,0.811578435,-0.686863333,0.43229425,-69.83304977,79.74503408,137.83097,2.725806013,0.716065019,-2.63007021,-58.16547012,175.7020613,193.7069934,31.9262886,0.694359124,2.80733943,40.11115875,3.734742165,1.850455961,-0.130227745,-1.845867817,-99.30984116,143.242053,172.9443953,1.873569501,1.272700608,1.374953032,-87.64226151,117.6020802,152.4852918,131.2361298,0.824586868,-1.629978061,180.1019015,24.41927338,3.368424564,1.402928352,-3.062364459,11.66757965,250.6083406,316.9077192,119.5685501,-0.578341484,1.432386398,140.1287877,0.105658375,1,372.9976463
42.86481857,3.020360231,3,174.0410461,0.899846494,2.707484245,250.2951459,21.28544235,0.771461628,0.324214697,-0.700027053,119.131279,136.7011013,199.4504186,2.364891608,-0.270810425,2.349334806,110.6274643,223.1864621,239.2636526,2.550214101,0.340277374,2.527410388,-164.8925781,491.5100944,491.9624697,54.90976715,0.575631797,-2.875674009,65.91594975,14.67780781,3.106873451,-0.595025122,3.049361859,-8.503814697,118.1982064,132.1095172,3.055790083,0.016062677,-3.055747867,-284.0238571,393.6693439,427.3646154,63.41358185,1.170656919,0.358149439,112.0867824,2.429172277,0.636505468,0.611087799,0.178075582,-275.5200424,276.7508936,296.8304459,338.9336243,0.55956912,0.180073857,393.3957934,0.105658376,-1,674.162838
48.97583389,-2.996908426,3,55.5067749,-1.52801311,-0.368427187,134.5498053,12.82490158,3.356916836,-3.356775641,0.030788541,19.05089569,19.10116923,233.2403046,2.929994809,-1.31928578,-2.616171747,32.48522377,76.30181175,139.7268108,2.326645556,0.002662301,2.326644033,8.575588226,94.11219817,95.91912596,36.45587921,1.828762531,-0.399215728,116.6357492,7.123528004,3.340323892,2.037489861,-2.646960288,13.43432808,57.76140773,129.0512317,4.06900181,3.359437943,2.295855492,-10.47530746,76.16337205,227.0801977,23.02155113,-0.20872733,2.24774456,23.8655145,4.017895222,1.882587899,1.321948081,-1.340369527,-23.90963554,47.31810701,109.2972925,46.93118668,-1.530675411,-2.69507122,113.5191844,0.000510999,-1,210.8912258
92.58347321,1.07643187,1,41.18997574,-0.876117587,-0.444611281,58.26771142,5.194234371,0.817858409,0.473482132,0.66686359,3.924919128,25.94382743,36.82072682,2.929820311,0.083699942,2.928624485,6.284194946,75.66769223,75.69398295,1.76761592,0.311864018,1.739887029,9.845491409,55.79992759,56.09542736,37.26505661,-1.349599719,-1.111474872,76.93609847,6.30804491,2.295101849,-0.38978219,2.261760894,2.359275818,65.30700003,71.10492879,1.085126589,-0.161618114,1.073023438,5.920572281,35.43642137,40.87789939,34.90578079,-0.959817529,2.909949541,52.34918068,3.102860928,1.210436114,0.228164077,-1.188737456,3.561296463,37.21635642,38.01372447,31.34448433,-1.187981606,-2.18449831,56.18961983,0.105658375,-1,237.2887707
6.002938271,-2.94184351,1,65.03516388,0.655936778,1.231330276,79.80723512,6.58823967,1.293814855,-1.007693231,0.811487049,18.66631699,47.19780086,86.2588092,2.971502181,0.100826204,-2.969791118,22.29239273,107.3975673,109.3970324,2.807186738,-0.992970765,-2.625701133,-34.1132431,158.9900567,257.4840524,46.36884689,1.663630009,0.419843227,126.8826264,5.349516869,2.736485826,1.108519435,2.50190714,3.626075745,84.59999329,125.7379196,2.846035205,0.014722466,2.845997125,-52.77956009,144.1404945,194.3279447,42.74277115,0.555110574,-2.082063913,49.50528278,0.777802348,1.146642807,-1.093796968,0.344089985,-56.40563583,60.6499841,231.4425093,99.14840698,1.648907542,-2.426153898,267.3811821,0.105658375,-1,259.2981272
20.71333504,-0.534154594,0,51.70507813,-0.633450985,-2.431242466,63.03874145,8.737875938,1.686516049,-0.693461187,1.537350957,3.707847595,69.36265134,79.02703309,1.69704144,-0.465126306,-1.632056117,8.663585663,69.27104411,74.6071104,2.911174601,-0.073083103,2.910257105,10.71992874,92.07917753,92.71034007,47.99723053,0.060010202,2.314591885,48.23697391,3.842562437,3.122138963,0.228334881,3.113778234,4.955738068,91.0299453,91.59531712,1.506565717,0.620378084,1.372906148,7.012081146,56.65703399,62.7916685,43.04149246,-0.168324679,-0.799186349,43.66487753,1.031802773,1.784470087,0.392043203,-1.740872085,2.056343079,64.26128134,66.44855973,40.98514938,-0.560367882,0.941685736,47.59034369,0.105658376,-1,204.4422855
33.14646912,-1.273714066,0,168.0826569,-1.003608465,2.507178545,260.4337973,13.57872772,2.477577156,-0.783476159,2.350436911,106.619442,215.7666456,284.1070953,3.364591759,-1.61706847,2.95051983,92.28269196,242.9300314,347.1158602,2.500282838,-0.358598113,-2.474433605,126.597168,202.3080515,264.1320395,61.46321487,-0.220132306,0.156741634,63.73471838,9.917129517,1.027120076,-0.833592311,0.600082919,-14.33675003,42.81903573,76.26643283,1.518948118,0.424878046,1.458314791,19.97772598,70.18805779,71.77580219,75.7999649,0.613460004,-0.443341285,92.69388206,19.97550011,1.523256244,1.258470356,0.858231872,34.31447601,57.92194487,97.2548143,41.48548889,-0.645010352,-1.301573157,50.41863952,0.000511,-1,379.9777946
69.58480835,-2.008194685,2,66.09735107,-2.067539454,0.528483212,265.575636,8.429703712,0.599108623,-0.25590229,-0.541705787,13.34102249,34.29960379,105.665892,4.132079052,-2.699741244,-3.128174309,41.3716011,90.82148109,288.4460288,4.666541315,-4.031929135,2.349501073,39.54372406,86.82975481,360.5028825,52.75632858,-1.811637163,1.070188999,165.995891,8.915086746,3.558394054,-2.443838954,-2.586468522,28.03057861,74.91134864,189.2849344,4.755781307,-3.776026845,2.891206861,26.20270157,78.75723465,262.0603053,24.72574997,0.632201791,-2.626527786,29.84085846,0.652903318,1.556782199,-1.332187891,-0.805509925,-1.827877045,20.1693994,78.74216457,26.55362701,1.964389682,-1.821017861,96.53312415,0.105658376,-1,239.717865
33.08103561,1.711122513,0,37.80525208,-0.521943212,-0.411432564,43.59352195,6.718030453,2.161132616,-1.50596267,1.550022781,3.886459351,50.26379638,78.01930285,2.780505206,-0.587837867,2.717656314,7.852342606,66.26224493,70.0153478,1.798192769,-0.079697698,-1.79642576,12.749403,49.80829961,50.64988971,33.91879272,0.984019458,-1.961455345,51.90438409,4.498441219,1.485369052,0.918124802,1.167633533,3.965883255,35.36204144,51.22048685,3.264759502,1.426264971,2.936736766,8.862943649,58.67254541,77.39675161,29.95290947,0.065894656,-3.129088879,30.0860493,2.02294302,1.840633771,0.508140169,1.769103233,4.897060394,42.66945254,44.73028888,25.05584908,-0.442245513,1.384993196,27.54627034,0.000511,-1,159.813839
15.91864586,-2.934333086,2,50.38502884,-0.542572856,-1.190849662,58.34018754,6.42724371,2.753398597,0.113909125,2.751041357,4.541370392,94.40389886,94.47272783,3.071149762,0.818954825,2.959944908,4.227622986,96.14528484,110.9860131,1.253382915,0.920032024,-0.851181418,-4.437217712,43.62336343,94.02336035,45.84365845,-0.656481981,2.341294289,56.64025599,7.931556225,0.735343548,0.7050457,0.208903551,-0.313747406,9.597284172,52.71883839,2.799534645,0.806122899,2.680962533,-8.978588104,98.02920385,126.3308952,46.15740585,-1.361527681,2.132390738,96.11757787,5.307733536,2.474124534,0.101077199,2.472058982,-8.664840698,95.41644109,99.39709727,54.82224655,-1.46260488,-0.339668244,124.6883418,0.000511,-1,213.1269855
47.9250412,1.983335495,1,70.9881134,1.134792805,0.469354928,123.0112634,17.10487366,2.79278007,-0.1933676,2.786077797,36.82500839,103.6989578,110.8088804,1.406727709,0.885244384,-1.093263566,17.87894058,66.29089341,108.2698755,3.002758473,0.996337205,-2.832643751,43.38961601,97.64118668,136.3429898,34.16310501,1.328160405,-2.31672287,69.23897544,5.826494217,2.63474278,1.078611985,2.403843943,-18.94606781,81.68794502,94.02037742,1.362684707,1.189704806,0.664463758,6.56460762,21.07798604,59.93654347,53.10917282,0.24954842,1.562618494,54.83723504,2.685385704,1.742924279,0.111092821,-1.739380185,25.51067543,63.82884691,64.54049372,27.59849739,0.1384556,-2.981186628,27.8634512,0.000511,-1,233.7839298
25.953022,-0.911453664,0,39.46819687,0.709762156,0.886588216,50.24199376,6.390638351,2.507545893,0.886266321,-2.345702116,1.676879883,71.22535804,80.32239821,1.986884364,0.986106068,-1.724907041,8.415426254,53.83562787,66.54566129,1.410193549,0.1818344,1.398421288,8.359998703,45.87235337,47.74166698,37.79131699,-0.176504165,-3.050894976,38.78128515,5.554028988,0.628772217,0.099839747,0.620795075,6.738546371,21.9847555,22.07426433,2.634968631,-0.704431921,-2.539061904,6.68311882,65.82628137,70.03127233,31.05277061,-0.276343912,2.611495256,32.76769652,5.823740959,3.22521825,-0.804271668,3.123328328,-0.055427551,62.1583768,67.33362868,31.10819817,0.527927756,-0.511833072,35.54502695,0.105658375,-1,165.3735046
26.09441566,-2.45163703,0,50.45317078,-1.302992225,1.436831236,100.1888351,9.928067207,0.946090698,-0.945260197,-0.039632916,18.51623344,18.58444455,76.60508199,2.249422584,-0.991974384,-2.018883053,18.32578659,70.5846979,103.5991754,3.223040503,-2.160529613,2.391673446,-35.86457062,127.9444024,212.3029845,31.93693733,-0.357732028,1.476464152,34.44523463,5.505890369,1.979801333,-0.046714187,-1.979250137,-0.190446854,53.54635602,53.56781334,2.718111547,-1.215269417,2.431306362,-54.38080406,112.4761335,147.2933851,32.12738419,-0.311017841,-2.827471018,34.48810568,7.35904789,2.207319637,-1.16855523,-1.872628808,-54.19035721,100.6562451,137.4411888,86.31774139,0.857537389,-0.95484221,120.048719,0.000511,1,226.9296494
17.11279488,2.790743828,0,34.67555618,-1.305983067,-0.930380642,68.81100502,3.974446535,2.500567289,-2.165682375,1.250062644,2.729459763,39.04463002,98.35828034,1.901866915,0.943139791,1.65154022,-12.79879379,61.00623284,174.2374193,2.503015392,-1.495538518,-2.007100046,-38.66096115,93.43409746,118.7473013,31.94609642,0.859699309,-2.180443287,44.78837501,5.102702141,3.134638657,3.108822167,0.401477575,-15.52825356,21.9616938,254.4344162,3.099339554,0.670143858,3.026022617,-41.39042091,105.1340664,106.4979698,47.47434998,-2.249122858,-2.581920862,227.6238139,6.917936802,3.582651054,-2.438678309,2.624545042,-25.86216736,116.9831262,263.84665,73.33651733,0.189555451,1.076719403,74.6580042,0.000511,-1,204.5453148
22.10881233,0.616430938,2,47.33590317,1.346394539,-2.760056019,98.05063102,13.42920589,2.690379265,0.005703449,-2.69037322,14.9678421,77.75622351,82.37490205,1.150855532,0.593014002,0.986307685,-15.37504578,53.82840663,63.1219491,2.94529091,0.346802175,2.924802009,11.49723434,82.69577295,93.07648987,32.36806107,1.34069109,-0.069682799,66.34807205,5.902083874,2.671853081,0.587310553,-2.606504403,-30.34288788,92.04658117,92.22740396,0.750057202,0.341098726,-0.668010078,-3.470607758,22.5992861,27.41548743,62.71094894,0.753380537,2.536821604,81.54545243,5.412791729,1.954067683,-0.246211827,1.938494325,26.87228012,82.66115488,83.23393816,35.83866882,0.999592364,0.598327279,55.28479176,0.000511,-1,200.3623943
